lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,147.03812842514753,120.20922121251064,165.0316035476859
-37.76813490442266,-52.491192217019154,3942.1602258730227,152.02694218219654,128.61952459171118,169.40275246648235
-37.77744203836029,-52.510630459917195,3945.331104979499,150.28482017338766,130.92416428497006,178.14535790914826
-37.78674595023253,-52.53007357657499,3946.7055414135466,146.3064987877784,130.95818143697556,174.5417399109395
-37.79604663817489,-52.54952156816579,3943.299449814709,154.8194460402159,130.23100100924182,173.7909790477965
-37.805344100322294,-52.568974435860845,3951.241210348755,163.8968937705751,126.73465573124943,182.73810410475636
-37.81463833480897,-52.58843218082934,3959.4288789082393,150.09089661571957,129.76220847026838,167.79092047980654
-37.8239293397686,-52.60789480423854,3927.7684633141225,151.78175055345804,134.06501353790267,173.10451262042963
-37.83321711333423,-52.62736230725365,3920.094616034775,151.62297619423026,126.68109477758574,169.49109768975381
-37.84250165363828,-52.646834691037895,3929.1225232518254,147.81312103071602,126.14532742392852,167.38877206036662
-37.85178295881255,-52.66631195675246,3940.495370725403,141.67731100173177,139.71144093028104,176.37681775615076
-37.861061026988246,-52.68579410555649,3953.2187076258306,146.5328480609731,125.10736185577764,168.85559925492848
-37.87033585629593,-52.70528113860716,3944.3044503092674,152.55255014990558,127.81237983302758,169.38287263605235
-37.87960744486557,-52.72477305705955,3938.3205061796984,154.42770057105446,137.7937419866431,177.26778578508026
-37.88887579082654,-52.744269862066794,3929.299456660381,146.15891366300048,127.10556571788455,163.5742817429539
-37.89814089230754,-52.76377155477988,3914.674644822736,158.76756560305193,118.48187684850137,176.22795171094901
-37.90740274743671,-52.78327813634785,3988.5940492489826,156.41170710398046,122.25470307539118,173.2520421548315
-37.91666135434158,-52.80278960791764,4001.8406938826492,160.06762114261915,123.01595769197898,174.82936297710393
-37.92591671114901,-52.82230597063419,3962.2261296650818,150.8053589425695,126.84795967544285,168.99424465212314
-37.93516881598533,-52.841827225640316,3912.897586777889,152.7800978978728,133.3236412891378,170.48996202987368
-37.94441766697618,-52.861353374076856,3862.3046513047016,146.4589039691483,124.53204227889398,165.44072556053013
-37.953663262246664,-52.88088441708253,3816.097447784232,158.18009541276578,142.1759408165099,174.45926999460076
-37.962905599921214,-52.900420355794026,3778.2930806861323,154.08586281851302,127.78199782042972,171.30988376007042
-37.9721446781237,-52.91996119134596,3773.7035303041002,159.33623817495396,125.35758571434543,180.57296224945566
-37.98138049497737,-52.93950692487085,3770.0951050010162,145.93446912267714,136.676301770719,178.93625479677857
-37.99061304860484,-52.95905755749917,3761.303188543886,148.92848764804484,119.47470877534917,183.52702914579265
-37.99984233712814,-52.9786130903593,3750.217823102093,145.46822090307774,125.3611535170283,163.02480370867613
-38.009068358668706,-52.99817352457753,3733.4743026982146,145.7421892926605,127.19872339844413,164.81087737348489
-38.018291111347345,-53.01773886127807,3735.5911602642086,142.95356302452706,128.7308876321234,164.1009112989509
-38.027510593284276,-53.03730910158304,3738.203569763289,150.51081261981878,127.69110629718702,168.42481499542626
-38.03672680259909,-53.05688424661248,3727.647490674277,154.49775147245856,123.80109289017177,173.7780783126199
-38.0459397374108,-53.07646429748428,3719.881336149262,158.22662989619283,122.33513896173538,174.2216166686758
-38.055149395837816,-53.09604925531427,3726.982791571698,149.68506567222747,129.23732347139259,166.86880656369917
-38.0643557759979,-53.11563912121616,3710.9048932646656,156.8272389944517,134.09297504571293,175.09243003401016
-38.073558876008285,-53.13523389630156,3691.359932988214,150.51336476011122,122.56469718751423,168.2027905069806
-38.08275869398553,-53.1548335816799,3683.0419673942206,156.47052188004477,130.01463483984475,174.6142259808754
-38.091955228045656,-53.174438178458615,3675.043021032101,151.29449465091145,138.91475600789335,169.1991207265385
-38.10114847630403,-53.19404768774289,3660.48985417919,150.9298164654609,125.07337883419459,169.02362132446063
-38.11033843687545,-53.21366211063585,3643.8802228346426,148.99073112705048,135.31330518236751,177.2297313320328
-38.119525107874104,-53.23328144823848,3627.0954349866934,154.3657360077957,131.18285373656656,174.7597380721178
-38.1287084874136,-53.25290570164963,3622.8026316317537,165.15460253430757,130.56467456373332,180.28082672455182
-38.137888573606915,-53.27253487196599,3613.7765191659887,148.28591315973767,126.79567424385797,165.8672521935598
-38.147065364566444,-53.29216896028212,3610.1751370445795,149.29071461697438,126.09562552249707,167.44498194618063
-38.156238858404016,-53.31180796769044,3615.3214304818716,142.92094390571293,125.16195194047354,165.63906060465754
-38.165409053230796,-53.3314518952812,3650.0262953258007,149.75339885225128,130.64019124225882,184.66886989738225
-38.17457594715742,-53.35110074414251,3718.618112867508,151.17097447052984,130.13954157588952,168.25183759653243
-38.18373953829389,-53.37075451536033,3793.2739550804754,151.25962473090885,128.9994861358615,168.7791955875197
-38.19289982474963,-53.390413210018416,3803.8407451809326,159.19642093817066,149.1205666903816,176.35016160614495
-38.20205680463346,-53.41007682919838,3771.5895085471852,159.73008133917014,137.15265086696428,184.7787762154314
-38.211210476053616,-53.429745373979685,3743.150677820316,150.38098826235475,132.29499397600387,177.1925109638811
-38.22036083711774,-53.449418845439595,3743.142910352693,147.3702978196863,120.09541450896504,172.78965786052726
-38.22950788593286,-53.46909724465318,3703.920236044154,150.22051941397777,131.44813760139198,170.09337477784982
-38.23865162060546,-53.488780572693344,3593.2201278957864,148.66220909368104,129.10691427254943,174.69703174938377
-38.2477920392414,-53.50846883063081,3464.3404026512985,144.60457109713212,133.80527394947123,175.12201385171977
-38.25692913994594,-53.528162019534086,3403.2857643230236,152.423521331136,125.80230416704251,170.10256982932862
-38.26606292082377,-53.54786014046951,3493.779704019553,145.97192470854736,131.93171077276943,163.1687747370533
-38.275193379979015,-53.567563194501204,3508.310048664085,142.21155042332785,131.09096751142295,178.5332078301691
-38.28432051551514,-53.58727118269109,3434.0224769397814,143.58575700742625,122.83095229889713,162.4761429018645
-38.29344432553511,-53.60698410609889,3360.966947986189,160.88943313006226,124.9008740782225,179.5851981373315
