lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,165.68217934662437,125.94354234954629,183.72900340383035
-37.76813490442266,-52.491192217019154,3942.1602258730227,160.9831918135134,129.02168812736846,178.04129748223158
-37.77744203836029,-52.510630459917195,3945.331104979499,156.71254258621332,120.8425216265816,175.31081265807651
-37.78674595023253,-52.53007357657499,3946.7055414135466,159.4925714652655,120.19181777518996,177.69090587782134
-37.79604663817489,-52.54952156816579,3943.299449814709,154.79325785302183,124.76724921590724,172.62829612897912
-37.805344100322294,-52.568974435860845,3951.241210348755,150.743352859234,129.67985328123115,168.52807911363956
-37.81463833480897,-52.58843218082934,3959.4288789082393,164.3171637580272,119.42027458751323,195.83484100624608
-37.8239293397686,-52.60789480423854,3927.7684633141225,157.1262924667214,116.72290569355569,180.71358396614016
-37.83321711333423,-52.62736230725365,3920.094616034775,154.5150579508838,123.95357796413657,172.35293056062886
-37.84250165363828,-52.646834691037895,3929.1225232518254,152.83924943862783,124.50643995385599,170.62382320535178
-37.85178295881255,-52.66631195675246,3940.495370725403,162.36423474820427,128.45472738892576,180.19818695773324
-37.861061026988246,-52.68579410555649,3953.2187076258306,152.93209331820708,123.58621039389975,170.71152860001624
-37.87033585629593,-52.70528113860716,3944.3044503092674,153.33036857437642,133.48551845050923,171.4188984520474
-37.87960744486557,-52.72477305705955,3938.3205061796984,168.97106714964437,133.31176010048458,185.78350434412653
-37.88887579082654,-52.744269862066794,3929.299456660381,155.40327371415137,128.65953882332312,173.40919655450392
-37.89814089230754,-52.76377155477988,3914.674644822736,159.52542726602536,124.42694898298436,177.86459103505956
-37.90740274743671,-52.78327813634785,3988.5940492489826,146.33950857120894,120.50955311532645,164.27784011256887
-37.91666135434158,-52.80278960791764,4001.8406938826492,150.25202522988366,127.19159008917333,168.31842216924548
-37.92591671114901,-52.82230597063419,3962.2261296650818,154.02317982863192,131.43146909372948,183.50924179070523
-37.93516881598533,-52.841827225640316,3912.897586777889,160.83549391202274,136.46978061267197,178.8732172651661
-37.94441766697618,-52.861353374076856,3862.3046513047016,162.32377510122893,126.05102436689509,180.7800633506486
-37.953663262246664,-52.88088441708253,3816.097447784232,159.0826966108316,127.3732904017787,176.91328114291534
-37.962905599921214,-52.900420355794026,3778.2930806861323,152.2379810917006,123.0602575524745,169.88161450162974
-37.9721446781237,-52.91996119134596,3773.7035303041002,159.6254632943529,124.16244192016362,177.39084457322025
-37.98138049497737,-52.93950692487085,3770.0951050010162,155.57068291716746,122.50542708867161,173.1794713590267
-37.99061304860484,-52.95905755749917,3761.303188543886,154.26094774375449,121.38114868746611,172.05946817059674
-37.99984233712814,-52.9786130903593,3750.217823102093,148.12790871887307,121.74911194029636,165.90432570650515
