srcname,lat,lon,bat,tl_z_8,tl_z_half,tl_max_z,zs_max_tl
zais,-38.41929534138877,-56.47773744612845,80.0,64.113464,60.5913,81.75904,1.0
zais,-38.329388850864625,-56.47049287276355,80.76855033387469,78.83371,69.453354,96.079834,1.0
zais,-38.23948053194927,-56.463266177905446,79.02467234347365,84.8027,70.600464,102.84402,1.0
zais,-38.149570388161365,-56.45605726022976,88.0,95.84087,75.622025,113.257935,1.0
zais,-38.05965842301669,-56.44886601908166,85.73069264033506,83.33728,73.09831,101.215576,1.0
zais,-37.96974464002827,-56.44169235447004,76.60233334045658,82.58132,73.47539,100.4316,1.0
zais,-37.87982904270651,-56.43453616706174,75.0,91.461105,77.377365,109.48424,1.0
zais,-37.78991163455935,-56.42739735817581,73.0,90.40506,79.13853,108.30062,1.0
zais,-37.699992419092375,-56.420275829777914,61.816234166748586,86.68864,78.863396,104.47112,1.0
zais,-37.610071399808916,-56.41317148447467,57.662912458365696,93.04068,82.46859,111.13361,1.0
zais,-37.520148580210254,-56.406084225508124,51.37544514403385,93.809265,84.37658,111.82817,1.0
zais,-37.43022396379567,-56.399013956750274,41.490401706397726,93.554115,86.62225,111.39379,1.0
zais,-37.34029755406264,-56.391960582697635,31.52725810098884,96.29094,91.66774,113.90962,1.0
zais,-37.250369354506894,-56.38492400846585,26.588645070140466,102.4778,99.2466,119.9655,1.0
zais,-37.1604393686226,-56.377904139784384,24.80845493661985,112.04306,109.36757,129.45598,1.0
zais,-37.070507599902406,-56.370900882991236,13.279714690681509,168.69461,169.5771,185.61314,1.0
zais,-36.98057405183767,-56.36391414502774,22.0,189.52843,187.44086,206.86157,1.0
zais,-36.890638727918464,-56.35694383343339,15.0,210.74643,210.74643,227.78786,1.0
zais,-36.80070163163378,-56.349989856340734,15.839217666204686,238.3019,238.3019,255.23009,1.0
zais,-36.710762766471575,-56.343052122470304,17.502471902350862,264.16534,263.418,281.23303,1.0
zais,-36.620822135918964,-56.33613054112561,17.0,289.28925,288.54193,306.35663,1.0
zais,-36.53087974346223,-56.32922502218818,18.0,314.15387,313.3899,331.27924,1.0
zais,-36.440935592587046,-56.32233547611264,18.0,340.89465,340.14743,357.96136,1.0
zais,-36.35098968677851,-56.31546181392186,13.582028538968236,393.45224,394.33154,410.35736,1.0
zais,-36.26104202952126,-56.30860394720212,18.0,459.1189,458.37213,476.1833,1.0
zais,-36.17109262429963,-56.301761788098375,23.403987068337763,482.21265,479.60675,499.5747,1.0
zais,-36.081141474597686,-56.2949352493095,20.0,493.90295,492.44913,511.14056,1.0
zais,-35.99118858389939,-56.28812424408363,19.0,512.6413,511.24933,529.7786,1.0
zais,-35.90123395568868,-56.281328686213534,17.0,537.31604,536.5652,554.3976,1.0
zais,-35.81127759344955,-56.27454849003202,16.0,569.8025,569.8025,586.8278,1.0
zais,-35.72131950066625,-56.2677835704074,14.616680148051493,617.19904,618.0853,634.1339,1.0
zais,-35.631359680823174,-56.26103384273901,13.02632338569415,705.2432,706.13196,722.1877,1.0
zais,-35.54139813740523,-56.25429922295273,11.0,794.64154,796.6392,811.59076,1.0
zais,-35.45143487389772,-56.247579627496606,8.85695856756043,868.6623,876.91486,888.69653,1.0
zais,-35.36146989378655,-56.240874973336474,10.690006426260144,938.6595,942.0455,955.60645,1.0
zais,-35.27150320055827,-56.23418517795162,11.0,1006.155,1008.13635,1023.0842,1.0
zais,-35.181534797700195,-56.227510159330535,11.0,1074.1329,1076.1273,1091.0747,1.0
zais,-35.09156468870051,-56.22084983596663,10.496039395026624,1144.5366,1147.9275,1161.4913,1.0
zais,-35.00159287704833,-56.2142041268541,10.984109394126177,1208.3368,1211.6672,1225.1957,1.0
zais,-38.41911419344029,-56.485,80.07866577061374,70.43195,62.896057,87.55086,1.0
zais,-38.32902699833162,-56.485,80.0,70.70649,63.943874,88.40222,1.0
zais,-38.238938415673424,-56.485,80.0,78.1968,66.75246,96.2245,1.0
zais,-38.14884844647892,-56.485,85.10000002696083,80.35478,69.554436,98.301445,1.0
zais,-38.05875709177514,-56.485,80.60170201469643,89.09792,74.081055,107.10143,1.0
zais,-37.968664352602914,-56.485,75.11849987439874,95.648605,76.41321,114.2602,1.0
zais,-37.878570230016805,-56.485,74.52116971769124,85.939735,75.692375,103.87035,1.0
zais,-37.78847472508516,-56.485,70.06606593703685,92.756874,79.25928,111.15055,1.0
zais,-37.69837783889009,-56.485,65.32136267137076,91.15631,80.10365,109.17168,1.0
zais,-37.60827957252745,-56.485,59.48709739515219,92.58812,82.38306,110.58048,1.0
zais,-37.51817992710682,-56.485,43.17263654538054,91.33749,84.10769,109.1812,1.0
zais,-37.42807890375152,-56.485,35.2150431935584,92.82876,87.33608,110.52763,1.0
zais,-37.33797650359858,-56.485,28.0,99.53467,95.79644,117.082405,1.0
zais,-37.24787272779875,-56.485,19.89050916749033,109.83965,108.415634,127.02623,1.0
zais,-37.15776757751646,-56.485,21.327796723354677,125.09135,123.04626,142.37917,1.0
zais,-37.06766105392984,-56.485,20.0,142.20728,140.75157,159.44632,1.0
zais,-36.9775531582307,-56.485,19.8872420362061,162.21696,160.79332,179.40376,1.0
zais,-36.88744389162451,-56.485,21.53788059430295,177.58081,175.536,194.8694,1.0
zais,-36.79733325533038,-56.485,8.899999973039167,271.8643,280.1021,291.8744,1.0
zais,-36.70722125058112,-56.485,11.0,349.9772,351.96017,366.89392,1.0
zais,-36.617107878623116,-56.485,25.766479986981288,379.3945,376.23083,396.8445,1.0
zais,-36.5269931407164,-56.485,22.799999946078334,391.6481,389.56042,408.97983,1.0
zais,-36.43687703813464,-56.485,15.31544021711011,416.01868,416.01868,432.9663,1.0
zais,-36.34675957216504,-56.485,12.972229723302757,513.53284,515.51434,530.4449,1.0
zais,-36.2566407441085,-56.485,12.0,593.72614,595.70966,610.64264,1.0
zais,-36.16652055527939,-56.485,13.899999973039167,658.7489,659.6298,675.66,1.0
zais,-36.07639900700572,-56.485,14.06423830343698,727.6363,728.53204,744.6087,1.0
zais,-35.98627610062902,-56.485,16.714362253342955,766.0399,766.0399,783.0502,1.0
zais,-35.89615183750436,-56.485,35.72932296771181,787.2343,781.7173,804.90796,1.0
zais,-35.80602621900039,-56.485,12.0,859.5157,861.50714,876.4517,1.0
zais,-35.715899246499205,-56.485,8.0,942.7506,950.99664,962.7749,1.0
zais,-35.625770921396466,-56.485,10.100000026960833,1015.42523,1018.80475,1032.3622,1.0
zais,-35.5356412451013,-56.485,10.90538985573475,1085.8533,1089.2317,1102.7883,1.0
zais,-35.44551021903633,-56.485,11.0,1155.6534,1157.6619,1172.6263,1.0
zais,-35.35537784463764,-56.485,9.0,1227.127,1230.5426,1244.121,1.0
zais,-35.265244123354755,-56.485,7.015858963595081,1297.371,1302.7914,1314.5693,1.0
zais,-35.17510905665067,-56.485,10.473826415806545,1352.9603,1356.253,1369.7595,1.0
zais,-35.0849726460018,-56.485,9.906564917632664,1416.5242,1419.801,1433.2985,1.0
zais,-34.99483489289796,-56.485,6.0,1478.9747,1487.4414,1496.8265,1.0
zais,-34.90469579884241,-56.485,6.0,1541.3663,1549.8446,1559.2312,1.0
zais,-34.81455536535173,-56.485,5.0,1604.6652,1614.0614,1623.4487,1.0
zais,-38.41983805848963,-56.47050402742509,80.0,68.25064,58.206074,86.05692,1.0
zais,-38.33047296204757,-56.4560437283121,81.0,74.34209,63.09806,92.337074,1.0
zais,-38.24110472166172,-56.44161890203837,80.0,97.30997,72.386734,114.16085,1.0
zais,-38.15173334826768,-56.42722934929334,82.0,80.82974,70.77459,98.66797,1.0
zais,-38.06235885274938,-56.412874872067334,83.5899692691838,89.7428,74.94208,107.78957,1.0
zais,-37.97298124593948,-56.39855527364034,80.0,92.38334,76.37636,110.535736,1.0
zais,-37.88360053862011,-56.384270358570966,78.59107058213155,95.1308,77.93022,113.478874,1.0
zais,-37.79421674152325,-56.370019932685494,79.11201795418468,98.28429,79.28237,116.74006,1.0
zais,-37.704829865331405,-56.355803803067076,70.0,87.96273,78.84588,105.80626,1.0
zais,-37.615439920678035,-56.341621778044946,64.0,91.352455,81.27,109.2333,1.0
zais,-37.5260469181481,-56.32747366718386,57.41279789504401,90.50388,82.24757,108.328674,1.0
zais,-37.43665086827868,-56.31335928127354,57.00243585406054,94.55234,85.051544,112.48659,1.0
zais,-37.34725178155936,-56.29927843231828,44.94784794095134,93.33573,86.765945,111.05381,1.0
zais,-37.25784966843279,-56.285230933526634,32.7507271958565,94.958275,90.38048,112.55489,1.0
zais,-37.16844453929525,-56.27121659930121,27.000000000000004,101.88681,98.42163,119.25499,1.0
zais,-37.07903640449709,-56.25723524522857,24.705195895596447,110.53351,107.85953,127.947525,1.0
zais,-36.98962527434318,-56.243286688069205,24.0,121.935394,119.31204,139.31293,1.0
zais,-36.90021115909354,-56.229370745747644,20.451021047581847,136.54196,135.08684,153.78186,1.0
zais,-36.81079406896368,-56.21548723734266,22.0,152.43456,150.34976,169.76517,1.0
zais,-36.72137401412517,-56.201635983077495,20.999999999999996,168.24115,166.78802,185.47733,1.0
zais,-36.6319510047061,-56.187816804310316,20.64736168819374,184.72926,183.27647,201.965,1.0
zais,-36.542525050791554,-56.17402952352464,21.0,204.96822,202.97644,222.20319,1.0
zais,-36.45309616242399,-56.16027396431991,23.27732756032176,218.86382,216.25526,236.22969,1.0
zais,-36.363664349603845,-56.14654995140217,19.0,238.03389,236.64464,255.16562,1.0
zais,-36.274229622289916,-56.1328573105748,22.0,266.14835,264.0671,283.4746,1.0
zais,-36.18479199039978,-56.119195868729356,21.107008468003286,280.51935,278.47632,297.8072,1.0
zais,-36.09535146381028,-56.10556545383649,20.734563288151605,297.7293,296.2707,314.9758,1.0
zais,-36.005908052358016,-56.091965894937,19.0,318.74155,317.3447,335.88754,1.0
zais,-35.91646176583967,-56.07839702213289,15.0,348.74823,348.74823,365.73337,1.0
zais,-35.82701261401253,-56.06485866657858,12.0,453.98322,455.98804,470.9489,1.0
zais,-35.737560606594876,-56.051350660472174,11.0,531.74994,533.75574,548.7177,1.0
zais,-35.64810575326644,-56.03787283704683,13.026751096744146,592.63947,593.5333,609.6049,1.0
zais,-35.558648063668784,-56.02442503056217,17.0,646.6016,645.8352,663.58136,1.0
zais,-35.46918754740572,-56.01100707629582,12.978193011818718,724.64795,726.6424,741.59015,1.0
zais,-35.37972421404379,-55.997618810535016,9.071485498663215,812.2098,815.6202,829.19556,1.0
zais,-35.29025807311256,-55.984260070568276,6.0,880.59534,890.08636,899.4867,1.0
zais,-35.20078913410513,-55.970930694677165,10.0,952.62335,955.77856,969.2038,1.0
zais,-35.11131740647845,-55.95763052212813,11.259700197966975,999.4564,1001.3815,1016.2467,1.0
zais,-35.021842899653784,-55.944359393164426,11.830322087085253,1062.5781,1064.5366,1079.4409,1.0
zais,-34.93236562301707,-55.9311171489981,8.008536997076252,1137.6592,1143.0175,1154.7786,1.0
zais,-34.84288558591927,-55.91790363180206,7.631553107116119,1200.1554,1205.4929,1217.2485,1.0
zais,-38.420740167392886,-56.463328763478025,80.77873695527516,64.59871,60.067314,82.23157,1.0
zais,-38.33227499828781,-56.44171032283065,80.0,75.73391,66.2662,93.603516,1.0
zais,-38.24380451578476,-56.42014438544702,79.99129474139488,90.90649,72.58633,108.62191,1.0
zais,-38.155328742853335,-56.39863066058992,79.03788766343212,103.69811,73.75021,117.98951,1.0
zais,-38.0668477023339,-56.37716885938012,82.95593902019948,85.67656,74.68204,103.46012,1.0
zais,-37.97836141693881,-56.355758694780754,80.38848460781897,107.21071,78.788574,127.19704,1.0
zais,-37.8898699092536,-56.33439988158198,77.8247497621723,87.17988,77.10433,104.94863,1.0
zais,-37.80137320173813,-56.313092136385706,82.0,93.671364,80.18172,111.54892,1.0
zais,-37.71287131672785,-56.2918351775905,79.0,89.37286,79.70346,107.24432,1.0
zais,-37.62436427643482,-56.270628725376625,72.34742633292385,90.04431,81.31974,107.831566,1.0
zais,-37.53585210294898,-56.249472501691265,63.10450469630323,97.93291,84.04483,116.26226,1.0
zais,-37.4473348182392,-56.228366230233796,34.838690835723234,88.32149,83.38648,105.918594,1.0
zais,-37.35881244415445,-56.207309636441316,53.32124516087859,96.24646,87.39493,114.15985,1.0
zais,-37.27028500242488,-56.186302447474226,46.15581320367417,96.97923,89.97825,114.750336,1.0
zais,-37.181752514662925,-56.165344392201995,32.0,98.217316,93.813194,115.82914,1.0
zais,-37.09321500236441,-56.14443520118903,28.0,105.06743,101.324524,122.61401,1.0
zais,-37.00467248690962,-56.12357460668072,26.476725180475263,113.676155,110.45,131.16351,1.0
zais,-36.916124989564345,-56.102762342589564,26.73437121301086,122.8125,119.59027,140.29733,1.0
zais,-36.827572531481,-56.08199814448149,21.0,132.77136,130.72772,150.06058,1.0
zais,-36.739015133699596,-56.06128174956223,23.0,146.30574,143.74065,163.64148,1.0
zais,-36.650452817148796,-56.040612896663895,23.0,159.20657,156.58542,176.58333,1.0
