srcname,lat,lon,bat,tl_z_8,tl_z_half,tl_max_z,zs_max_tl
arasj,-45.86031190160023,-59.76543292206712,917.5909715721424,72.92594,70.305466,98.50444,798.0
arasj,-45.77052180416397,-59.75729209395758,855.1433405854568,75.10286,74.6161,118.89047,52.0
arasj,-45.680729711187304,-59.74917734982398,891.2643941428314,81.453,77.66812,108.29035,882.0
arasj,-45.59093562615136,-59.74108852513058,912.8866220613884,73.859856,82.20745,102.69271,200.0
arasj,-45.50113955252246,-59.73302545664011,853.1050743757324,79.67155,78.0301,110.85952,554.0
arasj,-45.41134149375259,-59.72498798240067,1184.3870475127967,86.20843,81.65966,108.98956,820.0
arasj,-45.32154145327956,-59.716975941732905,841.0429935961223,85.69239,92.02676,114.39406,776.0
arasj,-45.23173943452738,-59.708989175217184,869.6652371634141,88.53319,82.89839,110.72107,255.0
arasj,-45.14193544090644,-59.701027524681045,1011.2364504416678,98.836044,99.1965,115.60866,1.0
arasj,-45.05212947581387,-59.69309083318674,962.8463712347982,96.349846,86.85567,113.9312,1.0
arasj,-44.96232154263382,-59.685178945018954,1298.1684490591454,89.37354,91.21921,129.14723,298.0
arasj,-44.87251164473765,-59.67729170567262,1337.78154171115,106.06507,96.33039,125.58611,789.0
arasj,-44.78269978548429,-59.66942896184096,1414.2088809553973,111.51266,88.33399,130.81021,1190.0
arasj,-44.69288596822042,-59.66159056140356,1215.8810665375695,98.48258,93.42395,122.790375,1063.0
arasj,-44.603070196280825,-59.65377635341469,1233.8758348153842,90.48568,87.52024,121.312515,832.0
arasj,-44.51325247298855,-59.645986188091705,1249.6794332348718,90.94541,92.45313,121.24154,1242.0
arasj,-44.42343280165526,-59.63821991680357,1300.4407575422806,104.100365,96.70158,121.26494,1.0
arasj,-44.33361118558138,-59.63047739205957,1204.3366793095765,96.42376,89.96005,119.872444,87.0
arasj,-44.24378762805647,-59.62275846749809,1090.5162982993954,97.499435,85.151505,125.775276,245.0
arasj,-44.15396213235934,-59.61506299787558,1073.2084832498228,105.65614,100.623924,123.824394,596.0
arasj,-44.06413470175838,-59.60739083905564,1057.4793966884008,94.941895,99.998566,114.46912,820.0
arasj,-43.974305339511815,-59.59974184799818,1022.5809711966078,102.22666,88.58568,133.70554,922.0
arasj,-43.88447404886783,-59.592115882748764,916.4717234835409,94.44104,93.125,134.00618,217.0
arasj,-43.794640833064946,-59.584512802428065,762.9681541977424,110.814445,86.69604,126.54154,1.0
arasj,-43.70480569533214,-59.57693246722141,355.60642012947244,86.68167,101.125725,121.66037,103.0
arasj,-43.61496863888913,-59.5693747383685,145.5851979179141,91.84048,90.88526,113.059875,122.0
arasj,-43.5251296669466,-59.561839478153175,123.83988934785322,92.82701,99.49109,109.99725,1.0
arasj,-43.43528878270635,-59.55432654989337,115.35183655901095,95.72317,96.429756,123.42161,36.0
arasj,-43.34544598936168,-59.54683581793115,110.40703743661916,98.61019,93.33929,121.7335,81.0
arasj,-43.2556012900974,-59.53936714762284,105.84430961317328,104.06347,102.43322,140.91113,37.0
arasj,-43.16575468809021,-59.53192040532932,105.83910274725972,103.37171,105.71229,132.62337,40.0
arasj,-43.07590618650883,-59.524495458406385,106.00000000000001,109.99187,97.92144,134.20656,27.0
arasj,-42.98605578851423,-59.51709217519522,104.3978779794469,105.54884,103.97982,123.01795,1.0
arasj,-42.896203497259826,-59.50971042501302,100.00000000000001,110.196175,103.273155,127.84816,1.0
arasj,-42.80634931589174,-59.50235007814365,101.0,119.12208,104.87568,137.27989,1.0
arasj,-42.71649324754891,-59.49501100582848,100.0,121.9192,102.991844,140.00183,1.0
arasj,-42.62663529536334,-59.4876930802573,95.54633923544708,117.98108,107.88099,135.62247,1.0
arasj,-42.53677546246035,-59.48039617455929,98.93317394710314,119.111855,106.73449,136.78247,1.0
arasj,-42.44691375195867,-59.47312016279415,100.0,128.4388,109.73819,147.0522,1.0
arasj,-42.35705016697066,-59.46586491994335,97.19204006255865,122.019775,108.25899,139.93166,1.0
arasj,-42.267184710602585,-59.45863032190137,97.0,121.4271,108.49473,139.28694,1.0
