srcname,lat,lon,bat,tl_z_8,tl_z_half,tl_max_z,zs_max_tl
gsj,-44.93323938660846,-63.887793077049785,95.0,59.374073,52.21382,76.777824,1.0
gsj,-44.91527869389599,-63.88618715551143,95.0,70.35201,63.818676,87.95562,1.0
gsj,-44.89731792189041,-63.88458223413614,95.0,74.05757,68.882744,91.89723,1.0
gsj,-44.87935707061956,-63.88297831167704,94.31934469870811,68.229225,61.491436,86.061356,1.0
gsj,-44.86139614011124,-63.88137538688921,94.0,67.1701,60.01509,85.0137,1.0
gsj,-44.84343513039324,-63.879773458529655,94.0,67.93384,60.98958,85.75187,1.0
gsj,-44.8254740414933,-63.87817252535729,93.89903712383692,70.0873,63.977043,87.81185,1.0
gsj,-44.8075128734392,-63.876572586132994,93.0,72.3614,69.24339,89.981575,1.0
gsj,-44.78955162625864,-63.87497363961953,92.0,79.07863,74.213326,96.58908,1.0
gsj,-44.771590299979316,-63.8733756845816,92.0,79.21204,76.57746,96.75311,1.0
gsj,-44.753628894628925,-63.871778719785816,91.99999999999999,74.0949,70.63226,91.7514,1.0
gsj,-44.73566741023511,-63.8701827440007,94.0,73.006935,67.33208,90.75404,1.0
gsj,-44.717705846825524,-63.86858775599667,97.0,72.13248,67.19459,89.90219,1.0
gsj,-44.69974420442777,-63.86699375454606,96.184873248318,74.88686,69.489784,92.658394,1.0
gsj,-44.68178248306947,-63.8654007384231,96.0,80.9256,73.542175,98.439926,1.0
gsj,-44.66382068277818,-63.8638087064039,95.0,81.3699,71.04519,99.05514,1.0
gsj,-44.64585880358147,-63.86221765726649,95.0,77.47916,68.560394,95.339584,1.0
gsj,-44.62789684550687,-63.86062758979076,95.0,76.922714,68.093636,94.81334,1.0
gsj,-44.60993480858191,-63.8590385027585,94.00000000000001,79.71383,68.9367,97.71684,1.0
gsj,-44.59197269283407,-63.85745039495337,93.0,82.515625,71.74659,100.33216,1.0
gsj,-44.57401049829085,-63.85586326516091,92.0,87.08176,74.602264,104.690735,1.0
gsj,-44.556048224979705,-63.85427711216854,90.4505637208,90.93574,76.240685,108.220215,1.0
gsj,-44.538085872928065,-63.85269193476553,89.0,95.145424,76.440186,112.32624,1.0
gsj,-44.52012344216335,-63.851107731743035,89.0,96.69259,76.46236,113.06975,1.0
gsj,-44.50216093271298,-63.84952450189406,87.01862384118455,91.69199,75.85492,109.063034,1.0
gsj,-44.484198344604295,-63.847942244013474,87.0,87.57151,74.17061,105.19135,1.0
gsj,-44.466235677864695,-63.846360956897996,88.0,83.57376,73.6701,101.4433,1.0
gsj,-44.4482729325215,-63.84478063934619,89.0,84.229866,73.36222,102.13862,1.0
gsj,-44.43031010860205,-63.84320129015848,90.89801553292592,84.431274,74.491684,102.28937,1.0
gsj,-44.41234720613365,-63.84162290813713,91.0,87.69993,75.60368,105.5903,1.0
