srcname,lat,lon,bat,tl_z_8,tl_z_half,tl_max_z,zs_max_tl
zais,-38.41929534138877,-56.47773744612845,80.0,70.33138,59.618355,88.261505,1.0
zais,-38.329388850864625,-56.47049287276355,80.76855033387469,79.15556,65.990875,97.19091,1.0
zais,-38.23948053194927,-56.463266177905446,79.02467234347365,82.808525,69.38797,100.86549,1.0
zais,-38.149570388161365,-56.45605726022976,88.0,87.08288,72.498405,105.16469,1.0
zais,-38.05965842301669,-56.44886601908166,85.73069264033506,87.72374,74.553986,105.74156,1.0
zais,-37.96974464002827,-56.44169235447004,76.60233334045658,89.00557,76.8101,107.01334,1.0
zais,-37.87982904270651,-56.43453616706174,75.0,91.31665,79.248726,109.31878,1.0
zais,-37.78991163455935,-56.42739735817581,73.0,93.21459,81.61413,111.2002,1.0
zais,-37.699992419092375,-56.420275829777914,61.816234166748586,93.966354,83.944305,111.91109,1.0
zais,-37.610071399808916,-56.41317148447467,57.662912458365696,97.15266,87.63402,115.0901,1.0
zais,-37.520148580210254,-56.406084225508124,51.37544514403385,100.205864,91.47945,118.119316,1.0
zais,-37.43022396379567,-56.399013956750274,41.490401706397726,103.67947,96.59917,121.53082,1.0
zais,-37.34029755406264,-56.391960582697635,31.52725810098884,113.312355,108.24627,131.06879,1.0
zais,-37.250369354506894,-56.38492400846585,26.588645070140466,131.66113,128.05713,149.36194,1.0
zais,-37.1604393686226,-56.377904139784384,24.80845493661985,169.40529,166.37779,187.0841,1.0
zais,-37.070507599902406,-56.370900882991236,13.279714690681509,252.60892,253.6809,270.30347,1.0
zais,-36.98057405183767,-56.36391414502774,22.0,290.18585,287.7532,307.884,1.0
zais,-36.890638727918464,-56.35694383343339,15.0,343.55966,343.55966,361.4303,1.0
zais,-36.80070163163378,-56.349989856340734,15.839217666204686,382.9157,382.9157,400.55972,1.0
zais,-36.710762766471575,-56.343052122470304,17.502471902350862,418.90677,417.99536,436.5587,1.0
zais,-36.620822135918964,-56.33613054112561,17.0,453.47083,452.5637,471.1074,1.0
zais,-36.53087974346223,-56.32922502218818,18.0,487.32288,486.41708,504.95453,1.0
zais,-36.440935592587046,-56.32233547611264,18.0,519.8658,518.95575,537.5129,1.0
zais,-36.35098968677851,-56.31546181392186,13.582028538968236,561.3168,562.3798,578.9741,1.0
zais,-36.26104202952126,-56.30860394720212,18.0,587.6301,586.71576,605.2925,1.0
zais,-36.17109262429963,-56.301761788098375,23.403987068337763,627.5356,624.50323,645.2178,1.0
zais,-36.081141474597686,-56.2949352493095,20.0,657.1943,655.4781,674.8722,1.0
zais,-35.99118858389939,-56.28812424408363,19.0,693.80975,692.09094,711.4924,1.0
zais,-35.90123395568868,-56.281328686213534,17.0,733.2165,732.29584,750.9026,1.0
zais,-35.81127759344955,-56.27454849003202,16.0,775.67413,775.67413,793.3627,1.0
zais,-35.72131950066625,-56.2677835704074,14.616680148051493,822.9656,824.03595,840.65375,1.0
zais,-35.631359680823174,-56.26103384273901,13.02632338569415,861.9743,863.04596,879.6676,1.0
zais,-35.54139813740523,-56.25429922295273,11.0,893.7994,896.1333,911.49164,1.0
zais,-35.45143487389772,-56.247579627496606,8.85695856756043,926.6659,935.4867,947.4404,1.0
zais,-35.36146989378655,-56.240874973336474,10.690006426260144,965.5268,969.3809,983.22076,1.0
zais,-35.27150320055827,-56.23418517795162,11.0,1002.7675,1005.21356,1020.6622,1.0
zais,-35.181534797700195,-56.227510159330535,11.0,1040.3998,1042.7355,1058.0958,1.0
zais,-35.09156468870051,-56.22084983596663,10.496039395026624,1078.7142,1082.5695,1096.4099,1.0
zais,-35.00159287704833,-56.2142041268541,10.984109394126177,1116.8164,1120.6709,1134.511,1.0
zais,-38.41911419344029,-56.485,80.07866577061374,80.22909,63.854645,98.16245,1.0
zais,-38.32902699833162,-56.485,80.0,75.40702,64.64114,93.33537,1.0
zais,-38.238938415673424,-56.485,80.0,80.1498,68.57895,98.11424,1.0
zais,-38.14884844647892,-56.485,85.10000002696083,84.73134,72.03717,102.7282,1.0
zais,-38.05875709177514,-56.485,80.60170201469643,86.92136,74.59666,104.91582,1.0
zais,-37.968664352602914,-56.485,75.11849987439874,88.692276,76.8427,106.68243,1.0
zais,-37.878570230016805,-56.485,74.52116971769124,90.950516,79.403786,108.93073,1.0
zais,-37.78847472508516,-56.485,70.06606593703685,93.676056,82.346825,111.64552,1.0
zais,-37.69837783889009,-56.485,65.32136267137076,95.97026,85.31413,113.93805,1.0
zais,-37.60827957252745,-56.485,59.48709739515219,99.016884,89.161446,116.963715,1.0
zais,-37.51817992710682,-56.485,43.17263654538054,100.684555,93.243126,118.55235,1.0
zais,-37.42807890375152,-56.485,35.2150431935584,105.875755,99.94505,123.67538,1.0
zais,-37.33797650359858,-56.485,28.0,138.94336,134.84543,156.6488,1.0
zais,-37.24787272779875,-56.485,19.89050916749033,199.35439,197.6292,217.04695,1.0
zais,-37.15776757751646,-56.485,21.327796723354677,243.34091,240.91101,261.03568,1.0
zais,-37.06766105392984,-56.485,20.0,292.10812,290.38205,309.80237,1.0
zais,-36.9775531582307,-56.485,19.8872420362061,336.455,334.72806,354.15082,1.0
zais,-36.88744389162451,-56.485,21.53788059430295,369.67355,367.2572,387.35406,1.0
zais,-36.79733325533038,-56.485,8.899999973039167,413.2248,422.01056,433.94833,1.0
zais,-36.70722125058112,-56.485,11.0,448.60507,450.90506,466.2216,1.0
zais,-36.617107878623116,-56.485,25.766479986981288,472.87607,469.36517,490.5234,1.0
zais,-36.5269931407164,-56.485,22.799999946078334,508.26236,505.88382,525.90234,1.0
zais,-36.43687703813464,-56.485,15.31544021711011,547.1734,547.1734,564.82513,1.0
zais,-36.34675957216504,-56.485,12.972229723302757,604.2816,606.6112,621.96356,1.0
zais,-36.2566407441085,-56.485,12.0,624.24243,626.56433,641.90735,1.0
zais,-36.16652055527939,-56.485,13.899999973039167,659.75946,660.8255,677.4289,1.0
zais,-36.07639900700572,-56.485,14.06423830343698,702.8474,703.91327,720.5187,1.0
zais,-35.98627610062902,-56.485,16.714362253342955,759.4666,759.4666,777.1332,1.0
zais,-35.89615183750436,-56.485,35.72932296771181,757.6302,751.81714,775.3966,1.0
zais,-35.80602621900039,-56.485,12.0,814.9864,817.31805,832.6737,1.0
zais,-35.715899246499205,-56.485,8.0,849.83203,858.6564,870.6099,1.0
zais,-35.625770921396466,-56.485,10.100000026960833,889.6364,893.4876,907.32574,1.0
zais,-35.5356412451013,-56.485,10.90538985573475,927.516,931.3662,945.2037,1.0
zais,-35.44551021903633,-56.485,11.0,967.093,969.42566,984.7824,1.0
zais,-35.35537784463764,-56.485,9.0,1007.6626,1011.51624,1025.3558,1.0
zais,-35.265244123354755,-56.485,7.015858963595081,1046.0067,1052.0338,1063.9867,1.0
zais,-35.17510905665067,-56.485,10.473826415806545,1087.8274,1091.686,1105.5286,1.0
zais,-35.0849726460018,-56.485,9.906564917632664,1120.5991,1124.445,1138.2797,1.0
zais,-34.99483489289796,-56.485,6.0,1166.2584,1175.55,1185.0457,1.0
zais,-34.90469579884241,-56.485,6.0,1204.9994,1214.2874,1223.7825,1.0
zais,-34.81455536535173,-56.485,5.0,1239.451,1249.5189,1259.013,1.0
zais,-38.41983805848963,-56.47050402742509,80.0,71.666084,60.294876,89.61674,1.0
zais,-38.33047296204757,-56.4560437283121,81.0,77.2963,65.227036,95.277855,1.0
zais,-38.24110472166172,-56.44161890203837,80.0,81.34454,68.963844,99.344795,1.0
zais,-38.15173334826768,-56.42722934929334,82.0,85.26766,72.20961,103.2942,1.0
zais,-38.06235885274938,-56.412874872067334,83.5899692691838,87.14376,74.48384,105.14421,1.0
zais,-37.97298124593948,-56.39855527364034,80.0,89.69312,77.02669,107.70835,1.0
zais,-37.88360053862011,-56.384270358570966,78.59107058213155,91.681404,79.33766,109.6889,1.0
zais,-37.79421674152325,-56.370019932685494,79.11201795418468,94.81126,81.926926,112.83928,1.0
zais,-37.704829865331405,-56.355803803067076,70.0,95.449455,84.089035,113.43894,1.0
zais,-37.615439920678035,-56.341621778044946,64.0,97.02325,86.43969,115.00105,1.0
zais,-37.5260469181481,-56.32747366718386,57.41279789504401,99.18321,89.58018,117.12339,1.0
zais,-37.43665086827868,-56.31335928127354,57.00243585406054,102.69674,93.15657,120.63082,1.0
