srcname,lat,lon,bat,tl_z_8,tl_z_half,tl_max_z,zs_max_tl
arasj,-45.86031190160023,-59.76543292206712,917.5909715721424,80.31919,71.03867,115.569786,107.0
arasj,-45.77052180416397,-59.75729209395758,855.1433405854568,92.06333,76.03058,111.77302,18.0
arasj,-45.680729711187304,-59.74917734982398,891.2643941428314,83.63096,78.43039,107.9406,99.0
arasj,-45.59093562615136,-59.74108852513058,912.8866220613884,85.798,74.93282,107.63717,174.0
arasj,-45.50113955252246,-59.73302545664011,853.1050743757324,94.51403,74.22609,111.723946,1.0
arasj,-45.41134149375259,-59.72498798240067,1184.3870475127967,83.57169,85.37055,105.57927,171.0
arasj,-45.32154145327956,-59.716975941732905,841.0429935961223,82.160324,85.90482,116.31484,499.0
arasj,-45.23173943452738,-59.708989175217184,869.6652371634141,87.68974,87.23569,124.12632,194.0
arasj,-45.14193544090644,-59.701027524681045,1011.2364504416678,93.00725,87.18003,117.05626,672.0
arasj,-45.05212947581387,-59.69309083318674,962.8463712347982,95.3155,87.112404,125.910774,717.0
arasj,-44.96232154263382,-59.685178945018954,1298.1684490591454,102.47788,103.224014,123.29709,909.0
arasj,-44.87251164473765,-59.67729170567262,1337.78154171115,100.04634,94.994446,119.48762,202.0
arasj,-44.78269978548429,-59.66942896184096,1414.2088809553973,98.90789,101.60593,127.723564,43.0
arasj,-44.69288596822042,-59.66159056140356,1215.8810665375695,100.483444,101.314896,126.51924,892.0
arasj,-44.603070196280825,-59.65377635341469,1233.8758348153842,95.15933,93.03599,144.29668,107.0
arasj,-44.51325247298855,-59.645986188091705,1249.6794332348718,99.19754,92.056366,130.19434,554.0
arasj,-44.42343280165526,-59.63821991680357,1300.4407575422806,116.58326,91.654564,136.62454,1.0
arasj,-44.33361118558138,-59.63047739205957,1204.3366793095765,99.74806,94.54636,122.62997,883.0
arasj,-44.24378762805647,-59.62275846749809,1090.5162982993954,108.11625,93.79385,141.81561,341.0
arasj,-44.15396213235934,-59.61506299787558,1073.2084832498228,104.23808,96.654236,127.952,1018.0
arasj,-44.06413470175838,-59.60739083905564,1057.4793966884008,105.327675,98.187225,131.6354,170.0
arasj,-43.974305339511815,-59.59974184799818,1022.5809711966078,113.91823,94.95735,131.85075,1.0
arasj,-43.88447404886783,-59.592115882748764,916.4717234835409,102.11177,97.32384,128.51428,619.0
arasj,-43.794640833064946,-59.584512802428065,762.9681541977424,100.166985,95.833405,129.55339,453.0
arasj,-43.70480569533214,-59.57693246722141,355.60642012947244,97.56648,88.413315,121.00965,344.0
arasj,-43.61496863888913,-59.5693747383685,145.5851979179141,91.04388,97.64641,108.41156,1.0
arasj,-43.5251296669466,-59.561839478153175,123.83988934785322,96.06473,96.7921,116.10281,84.0
arasj,-43.43528878270635,-59.55432654989337,115.35183655901095,101.53745,100.24271,119.101105,1.0
arasj,-43.34544598936168,-59.54683581793115,110.40703743661916,113.348366,103.5467,130.30339,1.0
arasj,-43.2556012900974,-59.53936714762284,105.84430961317328,110.63285,99.93985,128.71434,1.0
arasj,-43.16575468809021,-59.53192040532932,105.83910274725972,111.44368,102.188034,129.20406,1.0
arasj,-43.07590618650883,-59.524495458406385,106.00000000000001,111.92978,106.3374,129.65466,1.0
arasj,-42.98605578851423,-59.51709217519522,104.3978779794469,113.26226,103.073326,131.26007,1.0
arasj,-42.896203497259826,-59.50971042501302,100.00000000000001,114.25219,103.41014,132.24252,1.0
arasj,-42.80634931589174,-59.50235007814365,101.0,121.25245,108.40365,139.24109,1.0
arasj,-42.71649324754891,-59.49501100582848,100.0,116.40975,105.815346,134.32062,1.0
arasj,-42.62663529536334,-59.4876930802573,95.54633923544708,123.92227,109.137856,141.90828,1.0
arasj,-42.53677546246035,-59.48039617455929,98.93317394710314,119.25932,107.26397,137.2746,1.0
arasj,-42.44691375195867,-59.47312016279415,100.0,122.125404,110.65383,139.95682,1.0
arasj,-42.35705016697066,-59.46586491994335,97.19204006255865,127.90119,113.05067,145.85083,1.0
arasj,-42.267184710602585,-59.45863032190137,97.0,124.378685,112.08739,142.30934,1.0
arasj,-42.17731738595468,-59.45141624546712,96.0,132.36916,114.42874,150.5802,1.0
arasj,-42.08744819612142,-59.44422256833552,92.43226897070294,131.66573,115.122475,149.7408,1.0
arasj,-41.99757714419169,-59.43704916908897,84.99999999999999,124.01361,113.5178,141.89171,1.0
arasj,-41.90770423324891,-59.42989592718915,83.0,128.53627,115.33598,146.50575,1.0
arasj,-41.817829466371286,-59.42276272296873,83.0,137.60432,117.560745,156.18402,1.0
arasj,-41.72795284663199,-59.41564943762326,83.0,129.096,117.39434,147.03119,1.0
arasj,-41.63807437709925,-59.40855595320316,84.0,130.28828,118.37761,148.29135,1.0
arasj,-41.5481940608366,-59.40148215260574,80.0,131.52574,119.55896,149.49265,1.0
arasj,-41.458311900903034,-59.39442791956733,80.0,131.12381,120.080025,149.06276,1.0
arasj,-41.368427900353176,-59.38739313865553,81.0,133.08188,121.374825,151.04297,1.0
arasj,-41.27854206223738,-59.38037769526152,82.20935316356163,134.70128,122.55417,152.68741,1.0
arasj,-41.188654389602036,-59.37338147559241,82.80192409421086,138.38452,124.31123,156.46808,1.0
arasj,-41.09876488548961,-59.36640436666378,76.44835047165856,138.15839,125.341,156.20172,1.0
arasj,-41.00887355293883,-59.359446256292166,87.28409396746852,141.52063,126.431725,159.65616,1.0
arasj,-40.91898039498489,-59.35250703308777,86.0,141.51366,127.18473,159.59883,1.0
arasj,-40.82908541465957,-59.345586586447126,74.55921927902597,140.14581,128.12848,158.13074,1.0
arasj,-40.7391886149914,-59.33868480654593,74.0,141.71524,129.35979,159.73814,1.0
arasj,-40.649289999005774,-59.33180158433188,76.0,142.72548,130.72298,160.7041,1.0
arasj,-40.55938956972519,-59.32493681151767,83.0,146.60127,131.73447,164.76018,1.0
arasj,-40.469487330169336,-59.318090380573985,85.30725373480921,145.86566,132.87701,163.86638,1.0
arasj,-40.37958328335523,-59.31126218472262,80.0,146.02014,133.7288,164.01212,1.0
arasj,-40.28967743229739,-59.304452117929664,81.0,150.73831,135.40431,169.18005,1.0
arasj,-40.19976978000798,-59.29766007489872,79.0341936066074,149.07207,136.371,167.04596,1.0
arasj,-40.10986032949695,-59.29088595106426,79.09177851922496,151.02571,137.55865,169.07796,1.0
arasj,-40.019949083772154,-59.284129642585,71.50777471395973,150.48819,138.2256,168.53366,1.0
