srcname,lat,lon,bat,tl_z_8,tl_z_half,tl_max_z,zs_max_tl
arasj,-45.93214254041128,-59.77196447642247,852.5102326090491,74.97148,59.326923,92.9104,1.0
arasj,-45.91418500074885,-59.770330008178846,870.6703375332422,77.818726,67.016945,95.83524,1.0
arasj,-45.89622738104081,-59.76869659392964,931.2769977781918,81.67037,65.72626,99.687416,1.0
arasj,-45.87826968131524,-59.767064232337475,900.8327627235752,79.44327,69.79539,97.46593,1.0
arasj,-45.86031190160023,-59.76543292206712,917.5909715721424,87.415054,71.84945,105.42661,1.0
arasj,-45.8423540419238,-59.763802661785455,888.6427356853117,91.604034,79.10086,109.67371,1.0
arasj,-45.824396102313976,-59.76217345016149,910.9722734696309,86.40413,75.08568,104.434784,1.0
arasj,-45.806438082798756,-59.76054528586635,860.210967243792,84.98913,77.20677,103.00727,1.0
arasj,-45.7884799834061,-59.75891816757327,851.6081291697487,90.8493,75.0183,115.08957,152.0
arasj,-45.77052180416397,-59.75729209395758,855.1433405854568,94.5978,75.45124,112.60023,1.0
arasj,-45.75256354510025,-59.755667063696734,852.4273085626872,90.35828,78.55329,108.96861,748.0
arasj,-45.734605206242875,-59.754043075470264,854.2540743381395,99.29001,75.535194,117.280106,1.0
arasj,-45.716646787619695,-59.75242012795982,858.4647412805375,85.873726,90.474266,103.988976,680.0
arasj,-45.69868828925856,-59.750798219849116,870.3163598139586,94.44589,84.19428,112.486755,1.0
arasj,-45.680729711187304,-59.74917734982398,891.2643941428314,86.68481,76.766495,104.710754,1.0
arasj,-45.66277105343373,-59.74755751657229,1149.033008005395,105.59349,78.54484,123.68361,1.0
arasj,-45.6448123160256,-59.745938718784025,971.441558908768,102.20358,83.952736,120.225136,1.0
arasj,-45.626853498990684,-59.74432095515123,889.0626789399097,94.64594,77.8088,112.6106,1.0
arasj,-45.60889460235669,-59.742704224368026,1130.2798759915847,100.92649,82.251625,118.88264,1.0
arasj,-45.59093562615136,-59.74108852513058,912.8866220613884,95.45456,88.814064,113.461464,1.0
arasj,-45.57297657040234,-59.73947385613714,845.1002604617671,99.50809,93.264244,118.44085,393.0
arasj,-45.55501743513732,-59.737860216087995,837.6536147424997,100.02702,91.051704,118.064926,1.0
arasj,-45.537058220383926,-59.736247603685506,838.0028757086397,104.86328,82.06097,122.82395,1.0
arasj,-45.51909892616977,-59.73463601763406,842.5976282339257,113.37407,94.62019,131.4916,1.0
arasj,-45.50113955252246,-59.73302545664011,853.1050743757324,111.9282,83.26806,130.04832,1.0
arasj,-45.48318009946954,-59.731415919412115,912.0477269415786,103.904144,91.07788,121.928535,1.0
arasj,-45.46522056703859,-59.72980740466062,962.6728594066689,105.768425,91.06028,123.805084,1.0
arasj,-45.44726095525712,-59.72819991109815,874.6052744360891,99.53344,85.104355,117.50286,1.0
arasj,-45.42930126415263,-59.726593437439305,927.2680948912523,102.16572,108.860344,133.6919,454.0
arasj,-45.41134149375259,-59.72498798240067,1184.3870475127967,109.979935,91.72366,128.04695,1.0
arasj,-45.39338164408447,-59.72338354470087,1236.9288762763813,108.63298,98.28914,126.6157,1.0
arasj,-45.375421715175705,-59.72178012306055,1025.872555803534,107.01638,90.50235,124.99927,1.0
arasj,-45.357461707053716,-59.720177716202336,839.5852396848475,101.70241,99.457146,122.31848,437.0
arasj,-45.339501619745874,-59.71857632285091,841.1446588968498,102.09137,91.681625,120.11175,1.0
arasj,-45.32154145327956,-59.716975941732905,841.0429935961223,103.794106,86.15237,121.80624,1.0
arasj,-45.303581207682136,-59.715376571576996,832.3169608929747,104.95922,86.59091,125.54688,166.0
arasj,-45.28562088298091,-59.71377821111383,827.9661467946794,103.1624,93.76703,121.15701,1.0
arasj,-45.26766047920318,-59.71218085907606,831.5678603930118,111.873886,101.21426,129.8783,1.0
arasj,-45.24969999637626,-59.7105845141983,842.5779112426068,102.06854,87.33859,134.55737,256.0
arasj,-45.23173943452738,-59.708989175217184,869.6652371634141,104.43712,101.52354,134.48643,138.0
arasj,-45.21377879368379,-59.707394840871295,884.3280609361796,102.9205,88.81852,120.95001,1.0
arasj,-45.195818073872715,-59.705801509901214,916.5549342049226,102.06038,89.56366,127.369804,545.0
arasj,-45.17785727512135,-59.70420918104948,911.7128807867681,107.37938,87.88668,125.40933,1.0
arasj,-45.159896397456876,-59.702617853060595,1003.1044735706014,103.04623,94.96429,121.0739,1.0
arasj,-45.14193544090644,-59.701027524681045,1011.2364504416678,111.87164,101.63008,129.93187,1.0
arasj,-45.12397440549717,-59.69943819465925,938.2878956961149,113.49603,95.99112,131.56445,1.0
arasj,-45.106013291256204,-59.69784986174561,938.2015858913136,106.07603,102.78799,124.12166,1.0
arasj,-45.08805209821061,-59.69626252469246,951.4254585965638,120.80625,90.45167,138.79813,1.0
arasj,-45.07009082638749,-59.69467618225409,982.5548791380766,111.83363,90.11665,129.86826,1.0
arasj,-45.05212947581387,-59.69309083318674,962.8463712347982,112.08856,97.02446,133.15154,326.0
arasj,-45.0341680465168,-59.69150647624858,964.7904405717042,112.54831,100.242065,130.59953,1.0
arasj,-45.016206538523264,-59.68992311019971,1012.103487157488,119.506805,97.64443,137.49,1.0
arasj,-44.998244951860286,-59.68834073380218,1033.5229148134715,109.98357,105.9005,128.02608,1.0
arasj,-44.98028328655483,-59.68675934581996,1112.3964907119623,117.10424,95.20115,135.15771,1.0
arasj,-44.96232154263382,-59.685178945018954,1298.1684490591454,110.31706,98.61428,128.3606,1.0
arasj,-44.94435972012421,-59.683599530166966,1316.4492198605285,128.12975,96.67879,149.76224,567.0
arasj,-44.926397819052916,-59.68202110003374,1217.0197354072216,113.92163,101.79322,133.55193,110.0
arasj,-44.90843583944681,-59.68044365339092,1220.1777865347083,108.264145,101.78066,137.2113,234.0
arasj,-44.890473781332766,-59.67886718901205,1259.8152124495368,112.8136,101.79981,130.85626,1.0
arasj,-44.87251164473765,-59.67729170567262,1337.78154171115,120.274635,100.06645,138.342,1.0
arasj,-44.85454942968829,-59.675717202149976,1397.8042829749704,113.14882,101.420265,131.17957,1.0
arasj,-44.836587136211485,-59.674143677223384,1365.1825230122479,118.126785,100.01027,136.15067,1.0
arasj,-44.81862476433403,-59.672571129674004,1319.8230637632173,113.407265,92.34672,131.44545,1.0
arasj,-44.800662314082714,-59.67099955828488,1311.2085743381417,110.212746,98.68244,128.24763,1.0
arasj,-44.78269978548429,-59.66942896184096,1414.2088809553973,116.819176,95.297676,134.83968,1.0
arasj,-44.76473717856548,-59.66785933912904,1205.4404199728692,112.233,99.81514,130.18976,1.0
arasj,-44.746774493352994,-59.666290688937835,1194.7265223520658,116.52433,99.83752,134.5178,1.0
arasj,-44.72881172987355,-59.66472301005791,1185.759788540693,113.01569,97.09992,131.053,1.0
arasj,-44.7108488881538,-59.66315630128171,1165.2690665672042,118.33662,95.554405,136.32713,1.0
arasj,-44.69288596822042,-59.66159056140356,1215.8810665375695,108.668076,113.741165,126.69827,1.0
arasj,-44.67492297010007,-59.660025789219624,1175.815974122563,116.05694,98.721466,134.08676,1.0
arasj,-44.65695989381933,-59.65846198352794,1176.0492467690844,110.86152,97.47809,128.88248,1.0
arasj,-44.638996739404824,-59.65689914312842,1252.7170760365464,130.54419,100.42889,148.63821,1.0
arasj,-44.62103350688313,-59.655337266822805,1220.1214447213652,119.17141,101.336105,137.15112,1.0
arasj,-44.603070196280825,-59.65377635341469,1233.8758348153842,113.50055,95.44088,131.5428,1.0
arasj,-44.58510680762445,-59.65221640170953,1245.5557217586338,113.9566,99.64773,132.00446,1.0
arasj,-44.56714334094054,-59.650657410514604,1212.4798936536067,122.892006,97.29431,140.90945,1.0
arasj,-44.549179796255586,-59.64909937863904,1160.1008529067758,119.68235,99.59711,137.64702,1.0
arasj,-44.53121617359611,-59.64754230489382,1171.5564159553571,114.41756,96.244644,134.35109,514.0
arasj,-44.51325247298855,-59.645986188091705,1249.6794332348718,131.42986,100.56161,149.28928,1.0
arasj,-44.49528869445941,-59.64443102704735,1190.397190491171,118.226166,108.315475,136.16122,1.0
arasj,-44.47732483803508,-59.64287682057717,1286.4111131110542,122.955956,95.34072,140.93745,1.0
arasj,-44.45936090374203,-59.64132356749946,1235.2326289688176,117.38945,98.1758,135.38286,1.0
arasj,-44.441396891606615,-59.6397712666343,1340.1138631335677,113.28306,117.22803,134.0425,1107.0
arasj,-44.42343280165526,-59.63821991680357,1300.4407575422806,120.547386,101.48932,138.60983,1.0
arasj,-44.40546863391431,-59.636669516831006,1229.9539295252443,114.7306,102.30217,132.73853,1.0
arasj,-44.38750438841012,-59.6351200655421,1192.611310796378,120.79069,100.75015,138.83754,1.0
arasj,-44.36954006516903,-59.633571561764185,1189.1633703617358,115.100746,108.96708,133.11514,1.0
arasj,-44.35157566421735,-59.63202400432637,1211.8142389879454,116.68173,99.094826,137.08617,821.0
arasj,-44.33361118558138,-59.63047739205957,1204.3366793095765,124.97889,98.9963,142.99207,1.0
arasj,-44.31564662928741,-59.6289317237965,1189.4722881950033,133.35678,119.110466,151.29942,1.0
arasj,-44.297681995361685,-59.62738699837164,1170.1187992610587,132.86537,101.54441,151.02762,1.0
arasj,-44.27971728383047,-59.625843214621284,1163.198952786823,120.94564,113.6766,138.9745,1.0
arasj,-44.26175249471999,-59.624300371383484,1146.2174776110912,114.81909,97.852295,143.30609,432.0
arasj,-44.24378762805647,-59.62275846749809,1090.5162982993954,118.35554,101.00882,136.40382,1.0
arasj,-44.22582268386607,-59.62121750180671,1086.127448086036,126.72621,95.5771,144.79552,1.0
arasj,-44.20785766217501,-59.619677473152734,1107.9621413297064,120.8929,101.00011,138.91194,1.0
arasj,-44.189892563009444,-59.61813838038131,1078.2076596256675,135.76411,101.043915,153.87187,1.0
arasj,-44.1719273863955,-59.61660022233937,1103.7141024558468,124.61048,106.557686,145.49446,465.0
arasj,-44.15396213235934,-59.61506299787558,1073.2084832498228,124.34597,100.374725,142.43745,1.0
arasj,-44.13599680092703,-59.61352670584039,980.0472700617673,118.55724,103.59693,136.59093,1.0
arasj,-44.118031392124735,-59.61199134508599,1076.9107625824215,123.628586,104.53769,141.65257,1.0
arasj,-44.10006590597846,-59.61045691446631,1073.1432950551264,123.41792,107.18235,141.52104,1.0
arasj,-44.08210034251434,-59.60892341283705,1030.7573117456006,119.17491,101.603424,137.2214,1.0
arasj,-44.06413470175838,-59.60739083905564,1057.4793966884008,116.71881,98.57988,134.74768,1.0
arasj,-44.046168983736635,-59.60585919198126,1039.0638926073316,122.62589,104.14561,140.65941,1.0
arasj,-44.02820318847511,-59.60432847047481,1169.335056436662,120.38269,102.34278,138.3962,1.0
arasj,-44.01023731599981,-59.602798673398944,1102.3080769831986,120.8776,103.74944,138.93677,1.0
arasj,-43.99227136633671,-59.60126979961804,990.3581446142109,117.61551,100.88751,135.60368,1.0
arasj,-43.974305339511815,-59.59974184799818,1022.5809711966078,121.33737,100.53641,139.38068,1.0
arasj,-43.95633923555104,-59.59821481740721,1022.1206852755747,121.06267,106.22887,139.08476,1.0
arasj,-43.93837305448033,-59.59668870671466,931.1494290967346,121.30052,96.578575,148.22992,257.0
arasj,-43.920406796325636,-59.59516351479181,937.7255040461343,120.97021,108.98777,139.00461,1.0
arasj,-43.90244046111283,-59.59363924051161,929.0127989066209,120.798195,118.886795,138.83234,1.0
arasj,-43.88447404886783,-59.592115882748764,916.4717234835409,117.54511,109.48832,135.56561,1.0
arasj,-43.86650755961651,-59.59059344037966,850.9552190590706,122.11683,97.726,140.09337,1.0
arasj,-43.84854099338472,-59.5890719122824,858.3528271798807,120.986176,111.67569,145.47601,121.0
arasj,-43.830574350198305,-59.587551297336766,817.7171723751808,118.51656,105.65678,136.48828,1.0
arasj,-43.812607630083114,-59.58603159442426,805.5068313112736,128.45793,105.47503,146.49165,1.0
arasj,-43.794640833064946,-59.584512802428065,762.9681541977424,125.61309,96.19318,143.62477,1.0
arasj,-43.776673959169614,-59.58299492023306,691.3363674501869,119.88169,106.62458,137.87895,1.0
arasj,-43.75870700842291,-59.581477946725805,681.205307990896,117.364624,100.72466,135.37457,1.0
arasj,-43.740739980850584,-59.57996188079455,670.5601077919332,116.04042,104.705894,134.08258,1.0
arasj,-43.72277287647843,-59.578446721329215,397.64356006887,121.2342,103.65609,139.3613,1.0
arasj,-43.70480569533214,-59.57693246722141,355.60642012947244,121.206345,100.8457,139.1909,1.0
arasj,-43.68683843743748,-59.57541911736442,410.43827362532767,115.5358,99.43129,133.55664,1.0
arasj,-43.66887110282017,-59.57390667065319,312.06689399040647,111.81106,99.79382,129.8002,1.0
arasj,-43.650903691505874,-59.57239512598432,179.47809684132156,116.74358,106.08456,134.66763,1.0
arasj,-43.63293620352031,-59.57088448225611,154.43075992550797,127.94452,106.497116,145.8365,1.0
arasj,-43.61496863888913,-59.5693747383685,145.5851979179141,119.359665,101.99067,137.39076,1.0
arasj,-43.597000997638006,-59.56786589322308,142.068503187996,118.67024,101.499756,136.71902,1.0
arasj,-43.57903327979256,-59.56635794572311,197.68624149299364,127.64134,104.05407,145.71791,1.0
arasj,-43.56106548537844,-59.56485089477349,128.26450599391916,118.05442,101.92179,136.08408,1.0
arasj,-43.54309761442124,-59.56334473928078,124.0,118.41135,102.25828,136.44968,1.0
arasj,-43.5251296669466,-59.561839478153175,123.83988934785322,118.740295,102.58178,136.77872,1.0
arasj,-43.50716164298006,-59.56033511030051,120.24265044141319,118.77769,102.86913,136.81474,1.0
arasj,-43.48919354254721,-59.55883163463427,119.65517935105359,119.068115,103.16855,137.10504,1.0
arasj,-43.471225365673625,-59.55732905006756,122.44023566431586,119.61863,103.59032,137.6562,1.0
arasj,-43.45325711238482,-59.555827355515135,120.2817069621963,119.88977,103.92519,137.92795,1.0
arasj,-43.43528878270635,-59.55432654989337,115.35183655901095,119.68202,104.08036,137.71655,1.0
arasj,-43.41732037666375,-59.55282663212026,114.70442453564715,120.076385,104.525566,138.11198,1.0
arasj,-43.39935189428248,-59.55132760111543,114.18137575858776,120.40336,104.87683,138.43842,1.0
arasj,-43.38138333558807,-59.54982945580012,114.0,120.77766,105.24787,138.81276,1.0
arasj,-43.36341470060598,-59.5483321950972,112.99999999999999,121.06649,105.65093,139.10121,1.0
arasj,-43.34544598936168,-59.54683581793115,110.40703743661916,121.114334,105.895256,139.14671,1.0
arasj,-43.327477201880626,-59.545340323228025,109.0,121.4919,106.26467,139.52481,1.0
arasj,-43.309508338188245,-59.54384570991554,108.017962842916,121.79287,106.69536,139.82507,1.0
arasj,-43.291539398309965,-59.54235197692298,101.44895871946935,121.48748,106.89977,139.51749,1.0
arasj,-43.27357038227123,-59.54085912318125,106.2581509295069,122.510414,107.54795,140.54196,1.0
arasj,-43.2556012900974,-59.53936714762284,105.84430961317328,122.84573,107.89467,140.87723,1.0
arasj,-43.23763212181388,-59.53787604918183,107.05854255222124,123.34785,108.3264,141.37541,1.0
arasj,-43.219662877446055,-59.53638582679391,104.5026490996464,123.49587,108.75752,141.52692,1.0
arasj,-43.20169355701927,-59.53489647939636,102.09354632559062,123.88532,109.22362,141.9148,1.0
arasj,-43.18372416055887,-59.53340800592801,105.0,124.53091,109.61499,142.5614,1.0
