srcname,lat,lon,bat,tl_z_8,tl_z_half,tl_max_z,zs_max_tl
zais,-38.41929534138877,-56.47773744612845,80.0,73.46945,60.8695,91.48278,1.0
zais,-38.329388850864625,-56.47049287276355,80.76855033387469,78.32896,65.77052,96.33821,1.0
zais,-38.23948053194927,-56.463266177905446,79.02467234347365,82.17808,69.37735,100.201096,1.0
zais,-38.149570388161365,-56.45605726022976,88.0,85.94336,72.462,103.96886,1.0
zais,-38.05965842301669,-56.44886601908166,85.73069264033506,88.02073,74.949844,106.03421,1.0
zais,-37.96974464002827,-56.44169235447004,76.60233334045658,89.963326,77.5171,107.98498,1.0
zais,-37.87982904270651,-56.43453616706174,75.0,91.83902,79.85989,109.83591,1.0
zais,-37.78991163455935,-56.42739735817581,73.0,94.13327,82.443565,112.12343,1.0
zais,-37.699992419092375,-56.420275829777914,61.816234166748586,94.97499,84.90622,112.923,1.0
zais,-37.610071399808916,-56.41317148447467,57.662912458365696,98.464386,88.87098,116.4049,1.0
zais,-37.520148580210254,-56.406084225508124,51.37544514403385,101.74646,92.97259,119.664276,1.0
zais,-37.43022396379567,-56.399013956750274,41.490401706397726,105.69786,98.56655,123.55714,1.0
zais,-37.34029755406264,-56.391960582697635,31.52725810098884,117.18217,112.05956,134.95625,1.0
zais,-37.250369354506894,-56.38492400846585,26.588645070140466,141.73492,138.07307,159.46912,1.0
zais,-37.1604393686226,-56.377904139784384,24.80845493661985,186.7359,183.65273,204.45784,1.0
zais,-37.070507599902406,-56.370900882991236,13.279714690681509,256.48898,257.57162,274.22787,1.0
zais,-36.98057405183767,-56.36391414502774,22.0,290.40494,287.93436,308.14383,1.0
zais,-36.890638727918464,-56.35694383343339,15.0,337.26587,337.26587,355.11392,1.0
zais,-36.80070163163378,-56.349989856340734,15.839217666204686,375.32867,375.32867,393.0964,1.0
zais,-36.710762766471575,-56.343052122470304,17.502471902350862,411.39185,410.45752,429.1272,1.0
zais,-36.620822135918964,-56.33613054112561,17.0,463.86795,463.03796,481.2333,1.0
zais,-36.53087974346223,-56.32922502218818,18.0,477.365,476.4389,495.0702,1.0
zais,-36.440935592587046,-56.32233547611264,18.0,521.0865,520.1564,538.8064,1.0
zais,-36.35098968677851,-56.31546181392186,13.582028538968236,549.2956,550.3725,567.0104,1.0
zais,-36.26104202952126,-56.30860394720212,18.0,574.6045,573.6768,592.31537,1.0
zais,-36.17109262429963,-56.301761788098375,23.403987068337763,599.9199,596.83795,617.64,1.0
zais,-36.081141474597686,-56.2949352493095,20.0,644.21545,642.47314,661.938,1.0
zais,-35.99118858389939,-56.28812424408363,19.0,677.7114,675.96454,695.4421,1.0
zais,-35.90123395568868,-56.281328686213534,17.0,709.3463,708.4127,727.07965,1.0
zais,-35.81127759344955,-56.27454849003202,16.0,743.8543,743.8543,761.5897,1.0
zais,-35.72131950066625,-56.2677835704074,14.616680148051493,780.4003,781.4826,798.1378,1.0
zais,-35.631359680823174,-56.26103384273901,13.02632338569415,817.2816,818.3641,835.01984,1.0
zais,-35.54139813740523,-56.25429922295273,11.0,855.32404,857.6788,873.06274,1.0
zais,-35.45143487389772,-56.247579627496606,8.85695856756043,891.1551,900.0128,911.9777,1.0
