srcname,lat,lon,bat,tl_z_8,tl_z_half,tl_max_z,zs_max_tl
gsj,-44.86139614011124,-63.88137538688921,94.0,68.90837,61.659847,86.08527,1.0
gsj,-44.771590299979316,-63.8733756845816,92.0,83.92084,72.978226,101.37815,1.0
gsj,-44.68178248306947,-63.8654007384231,96.0,75.00238,68.01113,92.735954,1.0
gsj,-44.59197269283407,-63.85745039495337,93.0,81.01749,68.050385,99.00501,1.0
gsj,-44.50216093271298,-63.84952450189406,87.01862384118455,84.423294,71.89438,102.5182,1.0
gsj,-44.41234720613365,-63.84162290813713,91.0,81.77969,74.04636,99.55067,1.0
gsj,-44.32253151651157,-63.83374546373339,88.00000000000001,87.278625,76.093895,105.10352,1.0
gsj,-44.23271386725038,-63.8258920198811,85.0,87.08939,76.61571,104.959526,1.0
gsj,-44.14289426174222,-63.818062428914764,81.0,90.518265,79.24989,108.34643,1.0
gsj,-44.053072703367896,-63.81025654429402,80.22832378465314,88.3299,78.64573,106.215706,1.0
gsj,-43.96324919549722,-63.80247422059266,77.0,95.41367,82.10459,113.359566,1.0
gsj,-43.87342374148917,-63.79471531348779,74.76832478829671,90.664246,81.37073,108.53091,1.0
gsj,-43.78359634469219,-63.78697967974912,75.0,95.476036,83.52066,113.47069,1.0
gsj,-43.693767008444404,-63.779267177228355,76.0,96.28301,84.7689,114.250656,1.0
gsj,-43.603935736073865,-63.77157766484869,73.0,95.931435,86.143364,113.79147,1.0
gsj,-43.51410253089876,-63.76391100259452,68.4381113998225,97.41016,87.40019,115.29287,1.0
gsj,-43.42426739622768,-63.756267051501155,77.0,100.90879,88.87579,118.91449,1.0
gsj,-43.33443033535982,-63.748645673644695,81.04141683832255,101.882065,89.8606,120.04449,1.0
gsj,-43.244591351585214,-63.741046732132084,79.71970331995935,105.31883,91.424835,123.445114,1.0
gsj,-43.15475044818496,-63.733470091091135,83.0,105.04327,92.562195,123.04824,1.0
gsj,-43.06490762843142,-63.725915615660824,78.0,105.111855,93.478,123.11164,1.0
gsj,-42.9750628955885,-63.71838317198159,71.44221463297687,104.36824,94.36064,122.24891,1.0
gsj,-42.885216252911746,-63.710872627185786,79.10416696753856,106.92387,95.5929,124.88025,1.0
gsj,-44.86121525248918,-63.8894,94.00000000000001,64.46296,63.729633,81.778725,1.0
gsj,-44.77122908111853,-63.8894,92.0,74.89206,68.683975,92.60934,1.0
gsj,-44.68124148588665,-63.8894,94.99999999999999,85.96999,76.095795,103.92515,1.0
gsj,-44.59125246680625,-63.8894,93.9736260338455,78.519516,68.62005,96.511444,1.0
gsj,-44.50126202390411,-63.8894,87.0,82.4106,74.378,100.10757,1.0
gsj,-44.411270157221004,-63.8894,89.00000000000001,94.76955,77.749275,112.602844,1.0
gsj,-44.32127686681182,-63.8894,87.0,83.21027,74.89705,101.0449,1.0
gsj,-44.23128215274547,-63.8894,85.0,89.32969,77.51407,107.29572,1.0
gsj,-44.141286015104946,-63.8894,82.0,87.47283,77.523834,105.36932,1.0
gsj,-44.05128845398725,-63.8894,78.04400002534571,93.90894,80.20258,111.99195,1.0
gsj,-43.9612894695035,-63.8894,78.00000000000001,92.31708,80.856926,110.268814,1.0
