lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,152.10258327106482,119.14431353376116,182.57995769186397
-37.76813490442266,-52.491192217019154,3942.1602258730227,149.06028492088362,122.62680144473693,167.14212724215224
-37.77744203836029,-52.510630459917195,3945.331104979499,150.33837027130662,125.55047495818471,167.94315720691657
-37.78674595023253,-52.53007357657499,3946.7055414135466,146.56505033837692,120.66703683089526,172.29765435473843
-37.79604663817489,-52.54952156816579,3943.299449814709,150.5541433594263,125.46510571857723,168.5879911217728
-37.805344100322294,-52.568974435860845,3951.241210348755,152.3015432148849,121.32431480838845,170.00756859037833
-37.81463833480897,-52.58843218082934,3959.4288789082393,152.09532144613434,129.6245895959105,170.01844761087807
-37.8239293397686,-52.60789480423854,3927.7684633141225,148.47573430314608,127.69726069978697,169.67465590668672
-37.83321711333423,-52.62736230725365,3920.094616034775,150.77490927466778,125.02333826134507,168.29944409435666
-37.84250165363828,-52.646834691037895,3929.1225232518254,159.66866231074553,134.00094437972032,177.89947150303533
-37.85178295881255,-52.66631195675246,3940.495370725403,152.37949935787978,132.28449918889777,169.73887268513295
-37.861061026988246,-52.68579410555649,3953.2187076258306,150.95841411581355,124.46317098296751,168.2637984696232
-37.87033585629593,-52.70528113860716,3944.3044503092674,153.0210374869177,129.18903781160964,170.83836073292494
-37.87960744486557,-52.72477305705955,3938.3205061796984,148.56934205304373,124.56329656210136,166.22157051680676
-37.88887579082654,-52.744269862066794,3929.299456660381,160.69983978761172,129.0686164267572,178.09826854848222
-37.89814089230754,-52.76377155477988,3914.674644822736,154.2111978330034,118.795865965637,171.97681665932063
-37.90740274743671,-52.78327813634785,3988.5940492489826,149.44202364890305,127.74964647889568,167.0886369090578
-37.91666135434158,-52.80278960791764,4001.8406938826492,153.20370205104135,128.95003847629945,170.73689965570895
-37.92591671114901,-52.82230597063419,3962.2261296650818,160.193532320177,132.93050301585518,176.7906775028182
-37.93516881598533,-52.841827225640316,3912.897586777889,153.82360687595647,127.71607637572447,171.62112951699268
-37.94441766697618,-52.861353374076856,3862.3046513047016,151.24985598189204,132.50591630348,169.22855050076924
-37.953663262246664,-52.88088441708253,3816.097447784232,152.18892730576385,129.92082244911757,169.9001808740925
-37.962905599921214,-52.900420355794026,3778.2930806861323,152.2110905058843,126.40009085113621,169.99279602336873
-37.9721446781237,-52.91996119134596,3773.7035303041002,162.16511484332534,123.36037531589919,181.7002652341213
-37.98138049497737,-52.93950692487085,3770.0951050010162,176.5304633632714,127.08715799459823,192.15822035989532
-37.99061304860484,-52.95905755749917,3761.303188543886,149.33487750781273,121.70714042786076,173.56480198452158
-37.99984233712814,-52.9786130903593,3750.217823102093,160.20475667465954,123.27519452354368,178.27664122032684
-38.009068358668706,-52.99817352457753,3733.4743026982146,149.64854398320685,129.11801129022078,167.228513826753
-38.018291111347345,-53.01773886127807,3735.5911602642086,147.9844355375823,129.34197187887835,165.80898494825658
-38.027510593284276,-53.03730910158304,3738.203569763289,153.68944425163443,127.31679977421717,170.97891079978302
-38.03672680259909,-53.05688424661248,3727.647490674277,156.26930473361966,138.1217133270536,174.61969059342204
-38.0459397374108,-53.07646429748428,3719.881336149262,147.93938521505785,126.09121944566014,179.7866012046852
-38.055149395837816,-53.09604925531427,3726.982791571698,149.70383929173926,124.09299959875439,167.6465337934835
-38.0643557759979,-53.11563912121616,3710.9048932646656,149.70213587960893,127.1565994329407,168.44712022413157
-38.073558876008285,-53.13523389630156,3691.359932988214,147.87686168913984,128.41336008204496,165.64490620529352
-38.08275869398553,-53.1548335816799,3683.0419673942206,173.53342891987796,125.52140765358338,192.69234313702103
-38.091955228045656,-53.174438178458615,3675.043021032101,155.90868093496135,127.1161446617197,173.64425254486503
-38.10114847630403,-53.19404768774289,3660.48985417919,150.86583214082572,125.65784466225422,168.5011811646865
-38.11033843687545,-53.21366211063585,3643.8802228346426,144.41642812082378,125.78537040552835,162.17645965328296
-38.119525107874104,-53.23328144823848,3627.0954349866934,154.01155684860345,122.7432753948559,171.30134767186632
-38.1287084874136,-53.25290570164963,3622.8026316317537,146.8705037568838,130.2484479665546,175.40460343986533
-38.137888573606915,-53.27253487196599,3613.7765191659887,150.83248086816698,124.9968839259866,168.64825775580653
-38.147065364566444,-53.29216896028212,3610.1751370445795,155.87909145834683,133.94597842817097,183.2031432441233
-38.156238858404016,-53.31180796769044,3615.3214304818716,148.12257636696665,121.6796832729785,165.97661016013546
-38.165409053230796,-53.3314518952812,3650.0262953258007,150.5129315285103,129.3558437577264,168.16772041993187
-38.17457594715742,-53.35110074414251,3718.618112867508,153.87403331229137,128.87718255787613,178.48907044200004
-38.18373953829389,-53.37075451536033,3793.2739550804754,157.25295531990656,127.19623486901307,180.15770246518355
-38.19289982474963,-53.390413210018416,3803.8407451809326,161.32413352677082,130.42657596249427,179.43040498583272
-38.20205680463346,-53.41007682919838,3771.5895085471852,150.4761732564892,122.7728321625884,168.10712082389395
-38.211210476053616,-53.429745373979685,3743.150677820316,154.21194000287704,124.66640677096628,172.19037315026043
-38.22036083711774,-53.449418845439595,3743.142910352693,150.30622353131722,127.77479700855946,171.3198736090075
-38.22950788593286,-53.46909724465318,3703.920236044154,164.738964471751,122.71823741166622,182.5657995099986
-38.23865162060546,-53.488780572693344,3593.2201278957864,151.21856921717946,126.1357827778088,169.0030988234012
-38.2477920392414,-53.50846883063081,3464.3404026512985,157.44094854965823,124.86539547257246,175.7708371613379
-38.25692913994594,-53.528162019534086,3403.2857643230236,152.4881393819804,131.48515017645687,170.27429379420502
-38.26606292082377,-53.54786014046951,3493.779704019553,162.52271816153097,123.3889725941095,180.4095815361556
-38.275193379979015,-53.567563194501204,3508.310048664085,145.5066884327118,126.89012357670497,163.00357155790874
-38.28432051551514,-53.58727118269109,3434.0224769397814,153.2744634431131,120.44475081094886,171.88245638066982
-38.29344432553511,-53.60698410609889,3360.966947986189,145.67910163337407,130.2225295413653,163.45178778904776
-38.302564808141234,-53.62670196578208,3342.7245222748797,140.0874233734965,125.5780779934542,158.78696598471282
-38.31168196143526,-53.646424762795974,3289.4400575023847,145.4647861557516,135.81026474829295,162.95996312946065
-38.32079578351836,-53.66615249819361,3217.5280895294136,147.0518937943044,125.66617828584701,166.76946830399203
-38.329906272491115,-53.68588517302584,3151.469482580418,147.93156478717228,127.0406422641622,165.66271267348282
-38.33901342645352,-53.70562278834125,3084.128020813772,154.78547092398694,124.16466175344978,173.00925064384106
