lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,148.5758437507454,126.27514304596372,166.25378653249223
-37.76813490442266,-52.491192217019154,3942.1602258730227,155.66692281270076,126.73241911847666,172.90384800655508
-37.77744203836029,-52.510630459917195,3945.331104979499,146.44817465974995,133.1542804584208,173.32068805664431
-37.78674595023253,-52.53007357657499,3946.7055414135466,154.41813385605272,132.92087505745067,172.26384411961345
-37.79604663817489,-52.54952156816579,3943.299449814709,147.969630826075,126.01032580328442,170.58581963009348
-37.805344100322294,-52.568974435860845,3951.241210348755,149.4192339224998,139.04477408420345,166.97796327026666
-37.81463833480897,-52.58843218082934,3959.4288789082393,165.91517510020284,123.6329674162238,182.83886634613063
-37.8239293397686,-52.60789480423854,3927.7684633141225,157.79069921296872,133.96720387520082,175.413304014856
-37.83321711333423,-52.62736230725365,3920.094616034775,152.46556246854044,119.79551453367111,172.323635034875
-37.84250165363828,-52.646834691037895,3929.1225232518254,160.8090083636746,126.23703921215662,177.74755032812337
-37.85178295881255,-52.66631195675246,3940.495370725403,155.32696003167194,128.65323237572466,172.81070132118992
-37.861061026988246,-52.68579410555649,3953.2187076258306,147.83140010092825,126.26765000233596,176.9694503493172
-37.87033585629593,-52.70528113860716,3944.3044503092674,152.16714105304598,136.7650245645246,170.06029966639613
-37.87960744486557,-52.72477305705955,3938.3205061796984,152.89261031203503,130.8631826463433,170.6282501995388
-37.88887579082654,-52.744269862066794,3929.299456660381,158.69852130612634,136.7736425768437,175.76892826547729
-37.89814089230754,-52.76377155477988,3914.674644822736,162.73019215691718,126.10988619166895,181.93833359815372
-37.90740274743671,-52.78327813634785,3988.5940492489826,154.08635705173384,124.80420513210953,178.10746717269018
-37.91666135434158,-52.80278960791764,4001.8406938826492,162.92801584373177,125.72994753840847,179.49348910033135
-37.92591671114901,-52.82230597063419,3962.2261296650818,152.9770607840724,124.00100776692042,170.9538363390234
-37.93516881598533,-52.841827225640316,3912.897586777889,154.78208606763695,122.29835301315025,172.0579909104801
-37.94441766697618,-52.861353374076856,3862.3046513047016,148.57123273385642,134.76756059498604,170.50022493387746
-37.953663262246664,-52.88088441708253,3816.097447784232,154.87840643332655,129.15965138865963,172.4706926393678
-37.962905599921214,-52.900420355794026,3778.2930806861323,154.58836637994693,123.11344244328116,171.87946217896814
-37.9721446781237,-52.91996119134596,3773.7035303041002,157.69906706200493,126.19064433105424,176.20758201243592
-37.98138049497737,-52.93950692487085,3770.0951050010162,153.54158953253798,129.67827609074033,170.47504899037227
-37.99061304860484,-52.95905755749917,3761.303188543886,153.91491595758941,129.44945005339684,171.875215474161
-37.99984233712814,-52.9786130903593,3750.217823102093,156.61122291169085,132.0073569893201,174.21157306216205
-38.009068358668706,-52.99817352457753,3733.4743026982146,150.5137203730208,134.21917396450624,179.553954177715
-38.018291111347345,-53.01773886127807,3735.5911602642086,162.7062413917052,130.90661706170158,180.4220262299969
-38.027510593284276,-53.03730910158304,3738.203569763289,150.9293088046974,128.83601418766688,168.59516761611002
-38.03672680259909,-53.05688424661248,3727.647490674277,150.06880023990632,122.19555678537003,167.6754209071054
-38.0459397374108,-53.07646429748428,3719.881336149262,158.26817258837514,131.06229427606306,190.08288685011533
-38.055149395837816,-53.09604925531427,3726.982791571698,148.51527935587737,124.0600296287059,167.62012572093562
-38.0643557759979,-53.11563912121616,3710.9048932646656,149.67620251216516,129.13768441718716,171.77028592298083
-38.073558876008285,-53.13523389630156,3691.359932988214,151.60928372380613,124.66867218807621,169.26168866599005
-38.08275869398553,-53.1548335816799,3683.0419673942206,152.00994974133985,126.98737583767296,180.35812216963924
