lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,162.65396764153456,122.43151503766302,183.12805895990266
-37.76813490442266,-52.491192217019154,3942.1602258730227,149.24086080989144,122.88814418281055,178.19913599640057
-37.77744203836029,-52.510630459917195,3945.331104979499,154.26629670481756,129.47356172490402,180.23340126877267
-37.78674595023253,-52.53007357657499,3946.7055414135466,148.55502432102114,124.09309562118057,180.91552788385548
-37.79604663817489,-52.54952156816579,3943.299449814709,154.3417431797143,133.50436144860672,170.28774443598135
-37.805344100322294,-52.568974435860845,3951.241210348755,149.39963985363173,130.86405505850556,185.7567121493741
-37.81463833480897,-52.58843218082934,3959.4288789082393,158.44369300919533,133.05065607772116,176.6919125284236
-37.8239293397686,-52.60789480423854,3927.7684633141225,157.5454163298267,125.043777699985,174.5333064892965
-37.83321711333423,-52.62736230725365,3920.094616034775,150.826940347208,130.60713912340236,169.78590563084845
-37.84250165363828,-52.646834691037895,3929.1225232518254,157.35540238452595,133.24431438741004,175.0419788818271
-37.85178295881255,-52.66631195675246,3940.495370725403,163.6883276278473,145.07566117993247,176.72818799699203
-37.861061026988246,-52.68579410555649,3953.2187076258306,149.17962795959485,125.67146671158896,184.7294249868685
-37.87033585629593,-52.70528113860716,3944.3044503092674,153.7210347038806,133.5316016177916,175.2204287198126
-37.87960744486557,-52.72477305705955,3938.3205061796984,145.58963206383868,137.8996125967027,171.40024637653715
-37.88887579082654,-52.744269862066794,3929.299456660381,158.44038677157536,126.03673684141746,184.8098928800453
-37.89814089230754,-52.76377155477988,3914.674644822736,147.91233265873174,127.34669863813717,169.68541345939448
-37.90740274743671,-52.78327813634785,3988.5940492489826,151.70799739407465,133.27968195755184,169.44905576274618
-37.91666135434158,-52.80278960791764,4001.8406938826492,152.63502534162654,128.72712765543423,170.03041058973224
-37.92591671114901,-52.82230597063419,3962.2261296650818,159.61110583389234,134.1443311825679,175.32376507960134
-37.93516881598533,-52.841827225640316,3912.897586777889,153.25354848412925,140.48559152822784,182.12488075908686
-37.94441766697618,-52.861353374076856,3862.3046513047016,154.47323266323016,135.2213968613725,179.99157901564809
-37.953663262246664,-52.88088441708253,3816.097447784232,156.67014973806275,136.44930433108624,175.32349087425428
-37.962905599921214,-52.900420355794026,3778.2930806861323,155.04014390613327,129.4166919881283,174.52297375864035
-37.9721446781237,-52.91996119134596,3773.7035303041002,148.31082186148527,126.65214010206245,169.4332639648503
-37.98138049497737,-52.93950692487085,3770.0951050010162,162.0492017600608,134.10131413492923,184.98413164105006
-37.99061304860484,-52.95905755749917,3761.303188543886,166.01459319552686,128.21684553062246,183.80910081042254
-37.99984233712814,-52.9786130903593,3750.217823102093,150.56773207598314,127.13956517401196,176.9952352296408
-38.009068358668706,-52.99817352457753,3733.4743026982146,144.84345486794348,130.81409945341267,187.34816971474217
