lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,162.75870646543027,123.45978905610156,179.53682026608385
-37.76813490442266,-52.491192217019154,3942.1602258730227,152.01369542284723,128.06574473824105,169.81462224505833
-37.77744203836029,-52.510630459917195,3945.331104979499,159.64457482323783,128.889966455846,177.37491953059373
-37.78674595023253,-52.53007357657499,3946.7055414135466,162.90466531769005,135.31479401540844,182.2797263539999
-37.79604663817489,-52.54952156816579,3943.299449814709,150.03815680368356,130.9960560004063,179.4690934837904
-37.805344100322294,-52.568974435860845,3951.241210348755,154.54913465775726,132.57674625344603,172.88789275808804
-37.81463833480897,-52.58843218082934,3959.4288789082393,161.28861975546803,130.35105914383075,178.30863136837806
-37.8239293397686,-52.60789480423854,3927.7684633141225,154.2734804727834,128.66807214049322,171.70740723254954
-37.83321711333423,-52.62736230725365,3920.094616034775,151.00224841814367,126.54403533062882,195.59434772108435
-37.84250165363828,-52.646834691037895,3929.1225232518254,155.52521714638874,136.1298975219776,173.866707350836
-37.85178295881255,-52.66631195675246,3940.495370725403,157.08044495992064,125.21546586642208,174.46370407386235
-37.861061026988246,-52.68579410555649,3953.2187076258306,156.13413403849518,126.32935318029755,176.49540862917604
-37.87033585629593,-52.70528113860716,3944.3044503092674,155.69305167345905,135.42943102552616,173.56906120963555
-37.87960744486557,-52.72477305705955,3938.3205061796984,149.43908614442648,135.6673039113451,167.19191804658666
-37.88887579082654,-52.744269862066794,3929.299456660381,171.67611731061882,123.31171422892265,192.00238643688604
-37.89814089230754,-52.76377155477988,3914.674644822736,161.89712815149937,125.57030530913573,180.2738204867387
-37.90740274743671,-52.78327813634785,3988.5940492489826,156.57283570331933,124.75258743945969,173.9774203282587
-37.91666135434158,-52.80278960791764,4001.8406938826492,151.6152033768396,120.52917013136903,171.48808333511002
-37.92591671114901,-52.82230597063419,3962.2261296650818,161.11719665783616,122.7519189148289,178.66639449960945
-37.93516881598533,-52.841827225640316,3912.897586777889,158.1142572681601,123.64548396078743,176.1416677680371
-37.94441766697618,-52.861353374076856,3862.3046513047016,163.74865631206234,126.45187449899124,181.1471945460346
-37.953663262246664,-52.88088441708253,3816.097447784232,154.66065433562648,131.04239180661585,171.78476320097437
-37.962905599921214,-52.900420355794026,3778.2930806861323,167.62857575741873,133.2500614657715,187.68454536882388
-37.9721446781237,-52.91996119134596,3773.7035303041002,162.80081628553978,128.9990587639442,178.58755630409118
-37.98138049497737,-52.93950692487085,3770.0951050010162,153.0197045055547,122.49305251607346,170.00280859215383
-37.99061304860484,-52.95905755749917,3761.303188543886,156.90148444970075,138.32464245601722,173.82155270834772
-37.99984233712814,-52.9786130903593,3750.217823102093,158.94534661096355,156.80856690716845,176.37273821897406
-38.009068358668706,-52.99817352457753,3733.4743026982146,155.44208325328128,125.75605684177162,172.89046385832668
-38.018291111347345,-53.01773886127807,3735.5911602642086,162.2191971785891,128.70715983475827,179.86177986899514
-38.027510593284276,-53.03730910158304,3738.203569763289,156.8423866001584,129.24353737371683,174.51597704742971
-38.03672680259909,-53.05688424661248,3727.647490674277,152.0266601993009,130.16086090156998,172.2618676235071
-38.0459397374108,-53.07646429748428,3719.881336149262,158.61056132388876,133.57724079429755,175.07618324057893
-38.055149395837816,-53.09604925531427,3726.982791571698,150.85132391969984,127.39265884722037,170.08629998893923
-38.0643557759979,-53.11563912121616,3710.9048932646656,157.79097548719395,120.47037082551316,175.15748159291346
-38.073558876008285,-53.13523389630156,3691.359932988214,157.94216343796927,126.87433198535523,174.77677546273236
-38.08275869398553,-53.1548335816799,3683.0419673942206,167.63406756367326,128.2578243602678,183.80106660672496
-38.091955228045656,-53.174438178458615,3675.043021032101,153.9590799059224,135.61839320956864,171.37779743112162
-38.10114847630403,-53.19404768774289,3660.48985417919,156.6162118352012,133.785740476782,182.31134375648205
-38.11033843687545,-53.21366211063585,3643.8802228346426,162.53026401987665,124.42777171305801,179.91569896603335
-38.119525107874104,-53.23328144823848,3627.0954349866934,154.3251504119219,133.2068189929643,171.53081948881106
-38.1287084874136,-53.25290570164963,3622.8026316317537,164.3714752388821,135.992582596725,182.77668682244428
-38.137888573606915,-53.27253487196599,3613.7765191659887,154.41119605113272,126.82032779386006,172.10903396165355
-38.147065364566444,-53.29216896028212,3610.1751370445795,156.4541135707682,128.89806442573445,174.22942904151893
-38.156238858404016,-53.31180796769044,3615.3214304818716,153.94185907442005,123.2411018898695,170.92077864758483
-38.165409053230796,-53.3314518952812,3650.0262953258007,152.94532232123836,129.63272602231305,170.39017574242922
-38.17457594715742,-53.35110074414251,3718.618112867508,154.33606957480728,125.90732123181884,170.73546779995266
-38.18373953829389,-53.37075451536033,3793.2739550804754,154.37162481182096,142.30967991017795,174.41529518421115
-38.19289982474963,-53.390413210018416,3803.8407451809326,151.2342900592106,132.16842674457592,168.51916784136915
-38.20205680463346,-53.41007682919838,3771.5895085471852,161.08960953342563,126.84678490599347,179.26771503802888
-38.211210476053616,-53.429745373979685,3743.150677820316,156.95043409492152,135.5212256204411,173.95550518023342
-38.22036083711774,-53.449418845439595,3743.142910352693,162.0521424432203,135.67910683748164,186.72167388412953
-38.22950788593286,-53.46909724465318,3703.920236044154,156.48776154613094,129.09285614751929,174.5484443623076
-38.23865162060546,-53.488780572693344,3593.2201278957864,150.07515200241687,122.6715835631731,187.01943652926357
-38.2477920392414,-53.50846883063081,3464.3404026512985,152.51740440884333,138.44629740285004,169.854917239719
-38.25692913994594,-53.528162019534086,3403.2857643230236,154.4184488181487,129.075090011801,172.79079194420484
-38.26606292082377,-53.54786014046951,3493.779704019553,152.35436588414893,127.90683576948398,169.3840389869017
-38.275193379979015,-53.567563194501204,3508.310048664085,155.51752127013665,129.27099399362015,173.25833988656552
-38.28432051551514,-53.58727118269109,3434.0224769397814,152.50411772363378,132.39712486530632,170.83553530812333
