lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,167.59635454170748,122.51420080512567,185.52000318168697
-37.76813490442266,-52.491192217019154,3942.1602258730227,156.86677334208113,119.47042307686047,174.92407379373324
-37.77744203836029,-52.510630459917195,3945.331104979499,154.37481046926615,120.70451819398528,172.48202259217416
-37.78674595023253,-52.53007357657499,3946.7055414135466,153.25134154087013,117.81656220159248,171.35276177708323
-37.79604663817489,-52.54952156816579,3943.299449814709,157.1497076537252,118.0724232228483,175.2319004649346
-37.805344100322294,-52.568974435860845,3951.241210348755,165.7729104007908,122.5556833478851,183.84463135379917
-37.81463833480897,-52.58843218082934,3959.4288789082393,151.9849209818944,123.26305734234718,170.01711344846854
-37.8239293397686,-52.60789480423854,3927.7684633141225,167.87637583771158,121.4523527793965,185.79430653570196
-37.83321711333423,-52.62736230725365,3920.094616034775,170.15278274565858,116.89018510951044,188.05799000021148
-37.84250165363828,-52.646834691037895,3929.1225232518254,156.1142352055013,121.92761732884358,174.14372373943343
-37.85178295881255,-52.66631195675246,3940.495370725403,158.57641728784662,127.22730393678034,176.50275769715554
-37.861061026988246,-52.68579410555649,3953.2187076258306,164.7957218676537,130.85537596329021,182.81681019686835
-37.87033585629593,-52.70528113860716,3944.3044503092674,150.90473298966506,133.57247348197234,168.9079848306459
-37.87960744486557,-52.72477305705955,3938.3205061796984,155.43013183389857,129.4746144749268,173.46333950261487
-37.88887579082654,-52.744269862066794,3929.299456660381,165.46084137145843,126.84648073268545,183.55418040650167
-37.89814089230754,-52.76377155477988,3914.674644822736,151.44075972895047,128.62175268186365,169.49037611992298
-37.90740274743671,-52.78327813634785,3988.5940492489826,166.9890137560473,126.90352017962428,185.09082133729618
-37.91666135434158,-52.80278960791764,4001.8406938826492,158.6688144016019,126.51039413302895,176.72361167347415
-37.92591671114901,-52.82230597063419,3962.2261296650818,158.85124633475422,122.27068794402365,176.8142378899794
