lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,159.9577246338361,119.11065913835144,178.01954459563513
-37.76813490442266,-52.491192217019154,3942.1602258730227,169.62600458017363,119.13217899486318,187.63396402615794
-37.77744203836029,-52.510630459917195,3945.331104979499,157.12732816559313,121.4326109161648,175.17027613865156
-37.78674595023253,-52.53007357657499,3946.7055414135466,158.20658210357897,123.00514664991141,176.2752500668549
-37.79604663817489,-52.54952156816579,3943.299449814709,163.29493083958042,125.88056323137815,181.3766111817422
-37.805344100322294,-52.568974435860845,3951.241210348755,157.81794816499882,133.22945653461915,175.8649704151052
-37.81463833480897,-52.58843218082934,3959.4288789082393,168.51475506910134,126.41485492357003,186.57592286819644
-37.8239293397686,-52.60789480423854,3927.7684633141225,154.820576977555,123.17340405546528,172.8794213492485
-37.83321711333423,-52.62736230725365,3920.094616034775,162.70034294519067,121.28421989095588,180.76006606664265
-37.84250165363828,-52.646834691037895,3929.1225232518254,154.6242737956517,119.87933640364793,172.6779489113648
-37.85178295881255,-52.66631195675246,3940.495370725403,149.49536690842484,120.88085435343663,167.5469854283544
-37.861061026988246,-52.68579410555649,3953.2187076258306,150.1533926108371,123.04166047062854,168.2135741774713
-37.87033585629593,-52.70528113860716,3944.3044503092674,156.45176541741938,126.22951199873532,174.5196255924607
-37.87960744486557,-52.72477305705955,3938.3205061796984,161.2374073311346,127.50454984747249,190.4110622082828
-37.88887579082654,-52.744269862066794,3929.299456660381,151.13819315458505,125.13944059154962,169.19059593989215
-37.89814089230754,-52.76377155477988,3914.674644822736,153.1814658836128,120.6690002589782,171.2497517063945
-37.90740274743671,-52.78327813634785,3988.5940492489826,150.06406060026723,118.65534982290394,174.2248507923311
-37.91666135434158,-52.80278960791764,4001.8406938826492,156.8248654492403,118.8721957206688,174.88166581097585
-37.92591671114901,-52.82230597063419,3962.2261296650818,159.97342250182396,119.40195887087674,178.0238295498387
-37.93516881598533,-52.841827225640316,3912.897586777889,159.11134122593398,124.1254402723367,177.1866917948083
-37.94441766697618,-52.861353374076856,3862.3046513047016,163.43333992306114,126.48078675047094,181.50586663254984
-37.953663262246664,-52.88088441708253,3816.097447784232,157.94450548513166,119.41479518054908,175.99040000949938
-37.962905599921214,-52.900420355794026,3778.2930806861323,172.3936239510393,120.41313658850905,190.43171990708362
-37.9721446781237,-52.91996119134596,3773.7035303041002,167.149100376231,121.0186755899048,185.16342720726786
-37.98138049497737,-52.93950692487085,3770.0951050010162,161.54559975081395,121.70683444476697,179.58531886188854
-37.99061304860484,-52.95905755749917,3761.303188543886,163.78729262468622,125.82638325442201,181.85868852962204
-37.99984233712814,-52.9786130903593,3750.217823102093,158.80005371124875,127.6795333307637,176.82923303244328
-38.009068358668706,-52.99817352457753,3733.4743026982146,155.9668265837614,126.77584728443875,174.0096347721742
-38.018291111347345,-53.01773886127807,3735.5911602642086,152.33121015962806,125.6472065505866,170.37954115555982
-38.027510593284276,-53.03730910158304,3738.203569763289,160.60507498921535,126.2327684801046,178.656650579355
-38.03672680259909,-53.05688424661248,3727.647490674277,155.78477554296202,123.79167316841456,173.83761222675446
-38.0459397374108,-53.07646429748428,3719.881336149262,160.3090109251251,121.72189837979933,178.35701865591932
-38.055149395837816,-53.09604925531427,3726.982791571698,157.70631225101891,120.5537993993839,175.75453312872963
-38.0643557759979,-53.11563912121616,3710.9048932646656,160.58992805054896,120.58777296878095,178.6662889571764
-38.073558876008285,-53.13523389630156,3691.359932988214,156.7533551274682,120.3214645118505,174.81589044825037
-38.08275869398553,-53.1548335816799,3683.0419673942206,158.65861833272646,118.59415095581353,176.71200221676725
