lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,157.75423556642173,126.01292252784569,175.81663356485262
-37.76813490442266,-52.491192217019154,3942.1602258730227,157.44890956911215,126.52181974525911,175.51144568158537
-37.77744203836029,-52.510630459917195,3945.331104979499,157.68333193879704,125.84080332111017,175.74612676659717
-37.78674595023253,-52.53007357657499,3946.7055414135466,156.43309278279074,126.29723124458796,174.49546865446072
-37.79604663817489,-52.54952156816579,3943.299449814709,156.15305493593235,124.76208348568326,174.21526830710613
-37.805344100322294,-52.568974435860845,3951.241210348755,160.20945510139907,124.827924184972,178.27214524675287
-37.81463833480897,-52.58843218082934,3959.4288789082393,161.43803341841323,126.29257765754608,179.5001962620362
-37.8239293397686,-52.60789480423854,3927.7684633141225,165.3861474612709,125.77388264728404,183.4467441142371
-37.83321711333423,-52.62736230725365,3920.094616034775,167.383936857996,123.10420557551068,193.92489410600604
-37.84250165363828,-52.646834691037895,3929.1225232518254,159.49322248509768,123.240175456012,177.55503147854375
-37.85178295881255,-52.66631195675246,3940.495370725403,159.0305450427535,123.1839853002145,177.09289491633774
-37.861061026988246,-52.68579410555649,3953.2187076258306,160.95419921121427,123.85784510500419,179.01711504666494
-37.87033585629593,-52.70528113860716,3944.3044503092674,160.9726982473622,125.87507623704232,179.03553486375574
-37.87960744486557,-52.72477305705955,3938.3205061796984,160.4799925548094,130.27455451261747,178.54308466228764
-37.88887579082654,-52.744269862066794,3929.299456660381,157.86383393119175,127.12478985560026,175.92615206142253
-37.89814089230754,-52.76377155477988,3914.674644822736,159.3387890865692,125.49987065285097,177.4020950602796
-37.90740274743671,-52.78327813634785,3988.5940492489826,156.22153326268852,125.10308644377764,174.2834645238784
-37.91666135434158,-52.80278960791764,4001.8406938826492,158.6600067816368,125.05338620009684,176.72203846464294
-37.92591671114901,-52.82230597063419,3962.2261296650818,166.8949369196336,124.75860467151512,184.9592252118041
-37.93516881598533,-52.841827225640316,3912.897586777889,165.89291027226588,125.52027878469252,183.95545454433952
-37.94441766697618,-52.861353374076856,3862.3046513047016,172.40031337809936,123.82963072096865,190.46545527307345
-37.953663262246664,-52.88088441708253,3816.097447784232,165.54641240999973,122.52094169227679,183.60982775800676
-37.962905599921214,-52.900420355794026,3778.2930806861323,159.51874930495998,122.82882166900401,177.58069226972515
-37.9721446781237,-52.91996119134596,3773.7035303041002,159.8341294991496,125.39941241548777,177.89705493498226
