lat,lon,bat,tl_z_8,tl_z_half,tl_max_z
-37.75882455028353,-52.47175884670565,3957.7260188109985,161.37065657413729,133.57971212694196,179.31324056031602
-37.76813490442266,-52.491192217019154,3942.1602258730227,154.58046554122157,124.40513880674735,172.60444782778046
-37.77744203836029,-52.510630459917195,3945.331104979499,159.18908874133055,121.16171911895903,177.2457464898546
-37.78674595023253,-52.53007357657499,3946.7055414135466,153.26288279092904,120.45010831187308,171.32189138365928
-37.79604663817489,-52.54952156816579,3943.299449814709,157.81433026370024,122.0173037667328,175.89815206378435
-37.805344100322294,-52.568974435860845,3951.241210348755,160.08497251045694,125.37673263795254,178.14797192566226
-37.81463833480897,-52.58843218082934,3959.4288789082393,154.44398309325985,133.0223681325503,172.48154135412372
-37.8239293397686,-52.60789480423854,3927.7684633141225,166.78465638919857,131.14949579832137,184.76326779571258
-37.83321711333423,-52.62736230725365,3920.094616034775,156.10832112556568,131.34141917138223,174.13578487485628
-37.84250165363828,-52.646834691037895,3929.1225232518254,159.93113303196932,126.21895796608366,178.0174512736214
-37.85178295881255,-52.66631195675246,3940.495370725403,153.3055164900322,121.09331858838019,171.35691857161814
-37.861061026988246,-52.68579410555649,3953.2187076258306,154.866155726459,121.4306969155221,172.89949121364782
-37.87033585629593,-52.70528113860716,3944.3044503092674,155.20157274179266,122.39551544176821,173.25064343889693
-37.87960744486557,-52.72477305705955,3938.3205061796984,162.8808817644578,122.98557455274988,180.9350309750553
-37.88887579082654,-52.744269862066794,3929.299456660381,156.99087415271953,126.22543177536207,175.01887815219376
-37.89814089230754,-52.76377155477988,3914.674644822736,168.1270199188864,124.52578635730839,186.16350647936528
-37.90740274743671,-52.78327813634785,3988.5940492489826,167.0073794036737,120.96013694281996,184.96111204790267
-37.91666135434158,-52.80278960791764,4001.8406938826492,163.8800176315101,118.69711729747286,181.90270934702238
-37.92591671114901,-52.82230597063419,3962.2261296650818,158.30079630666947,120.7079089007722,176.32994855624395
-37.93516881598533,-52.841827225640316,3912.897586777889,161.92368021624887,122.74636951142129,180.01020154524673
-37.94441766697618,-52.861353374076856,3862.3046513047016,161.48085794309452,123.32060047540386,179.55045916829133
-37.953663262246664,-52.88088441708253,3816.097447784232,160.37298141829933,125.90419149142531,178.56796626905913
-37.962905599921214,-52.900420355794026,3778.2930806861323,151.55978212833136,130.40286800959893,169.61100043615343
-37.9721446781237,-52.91996119134596,3773.7035303041002,148.98093536577434,124.4497141258779,167.02733910698998
-37.98138049497737,-52.93950692487085,3770.0951050010162,151.90854443428938,121.0094318857063,169.94331591873453
-37.99061304860484,-52.95905755749917,3761.303188543886,162.29801563466523,121.2366112225769,180.42759941083287
-37.99984233712814,-52.9786130903593,3750.217823102093,166.00854049471465,121.2653019499612,184.08042618015094
-38.009068358668706,-52.99817352457753,3733.4743026982146,156.26692908911716,124.13982818761161,174.28345898689068
-38.018291111347345,-53.01773886127807,3735.5911602642086,159.96439790048777,123.17282907511304,178.0252608434515
-38.027510593284276,-53.03730910158304,3738.203569763289,158.68907318027937,120.70450859944572,176.75246695920788
-38.03672680259909,-53.05688424661248,3727.647490674277,149.92508663659328,126.79381728202429,167.9665750718253
-38.0459397374108,-53.07646429748428,3719.881336149262,156.68798181415502,130.56194730733193,174.7185205678824
-38.055149395837816,-53.09604925531427,3726.982791571698,152.74801518574506,124.27256841477362,170.7582524445719
-38.0643557759979,-53.11563912121616,3710.9048932646656,166.2723580100097,121.45099417114216,184.329862905344
-38.073558876008285,-53.13523389630156,3691.359932988214,162.04503603894324,121.41536274935052,180.09806319209605
-38.08275869398553,-53.1548335816799,3683.0419673942206,161.0721811835109,121.74375307738492,179.18500615364854
-38.091955228045656,-53.174438178458615,3675.043021032101,152.27643946982184,127.15344577117563,170.32046028079637
-38.10114847630403,-53.19404768774289,3660.48985417919,161.52772264330875,139.0332326111235,179.52597733636324
-38.11033843687545,-53.21366211063585,3643.8802228346426,158.72083358342607,134.97398840756193,176.76715606681807
-38.119525107874104,-53.23328144823848,3627.0954349866934,155.50996673488197,132.89904226717522,173.56400317615862
-38.1287084874136,-53.25290570164963,3622.8026316317537,152.4813270962339,124.92698039472819,170.52674963964637
-38.137888573606915,-53.27253487196599,3613.7765191659887,158.9466092828516,119.95878975247064,176.95512447001246
-38.147065364566444,-53.29216896028212,3610.1751370445795,170.79710116337301,118.8172063377857,188.7579517370689
-38.156238858404016,-53.31180796769044,3615.3214304818716,165.19527773767098,121.97251818971091,183.20857975214125
-38.165409053230796,-53.3314518952812,3650.0262953258007,170.71930678866883,125.72990340613497,188.82043238966278
-38.17457594715742,-53.35110074414251,3718.618112867508,156.68456797830765,133.28476208404538,174.7119557033959
-38.18373953829389,-53.37075451536033,3793.2739550804754,152.88410624547015,126.62835842206613,170.91236260680677
-38.19289982474963,-53.390413210018416,3803.8407451809326,157.8650516512318,123.53203554824384,175.91697129446433
-38.20205680463346,-53.41007682919838,3771.5895085471852,162.9068637253656,131.00710666280003,180.95619046909255
-38.211210476053616,-53.429745373979685,3743.150677820316,161.05941823314672,134.13856693539205,179.11324627942366
-38.22036083711774,-53.449418845439595,3743.142910352693,158.1974631446866,124.42024968165501,176.2771737629077
-38.22950788593286,-53.46909724465318,3703.920236044154,151.11429845686547,122.89343401248905,169.1580159784814
-38.23865162060546,-53.488780572693344,3593.2201278957864,153.06667579063156,123.30853060757835,171.12659214586702
-38.2477920392414,-53.50846883063081,3464.3404026512985,149.65955615556618,129.19078781972266,167.7141464094308
-38.25692913994594,-53.528162019534086,3403.2857643230236,152.41292325282072,137.88966190181807,170.49200021601277
-38.26606292082377,-53.54786014046951,3493.779704019553,155.57300459444252,129.4242642725029,173.67272329433624
-38.275193379979015,-53.567563194501204,3508.310048664085,149.77234544686655,130.60044980044978,167.81359026109268
-38.28432051551514,-53.58727118269109,3434.0224769397814,154.72119142116813,123.76256627135407,172.78989004484396
-38.29344432553511,-53.60698410609889,3360.966947986189,151.31353683513188,130.53250427820987,169.3771619943914
-38.302564808141234,-53.62670196578208,3342.7245222748797,159.1135119708839,122.69694255167006,177.17448014030856
-38.31168196143526,-53.646424762795974,3289.4400575023847,159.0198818945236,117.59363429417309,177.11148824046546
-38.32079578351836,-53.66615249819361,3217.5280895294136,158.56631768746286,118.8865009424868,176.64940961880052
-38.329906272491115,-53.68588517302584,3151.469482580418,153.4550675602978,125.0561291681058,171.52153249818193
-38.33901342645352,-53.70562278834125,3084.128020813772,156.6734226859599,121.97390888661839,174.85148234725773
-38.34811724350498,-53.7253653451863,3010.0575305383704,146.5472276669729,124.60780194052975,164.59410461621133
-38.35721772174433,-53.74511284460503,2929.7144419541346,161.18377349733132,120.16542557387316,179.28108912828566
-38.3663148592698,-53.76486528763942,2849.140017162743,156.23968105620216,119.09807011264921,174.26026758868127
-38.375408654179076,-53.7846226753291,2771.889325623503,148.85500017941052,119.44780548291192,166.88996321445106
-38.38449910456923,-53.804385008711435,2709.088233123007,149.46995904519335,125.75462513773215,167.53024031977355
-38.39358620853675,-53.824152288821644,2682.645225954598,152.1431357755042,119.88325697598904,170.14828297614378
-38.40266996417758,-53.84392451669259,2625.5776258259275,149.96030220537264,121.844787536433,186.54689149240565
-38.411750369587075,-53.86370169335493,2299.0109225719784,147.41066746076405,121.44838792019463,165.48703092844173
-38.420827422859965,-53.883483819837,2218.631661425054,159.66180116472648,122.76885253770945,177.7078552863709
-38.42990112209048,-53.903270897164944,2041.1361458129775,139.52815780172818,127.74235269123258,157.47521163591944
-38.438971465372184,-53.923062926362576,1862.0299305125845,139.68172676485483,115.59142734543131,157.72635395069778
-38.448038450798144,-53.94285990845143,1802.2369680208635,148.13660683661416,113.33194049109422,165.93851870144124
-38.45710207646083,-53.9626618444508,1683.8185467760597,136.55502619354007,119.89562699619512,154.580748428283
-38.466162340452094,-53.982468735377644,1596.6919576621513,142.90368952236497,118.57235145156245,160.90042788283515
-38.47521924086327,-54.00228058224668,1524.1003330159156,136.48676264496797,119.16021252829435,154.55811073457645
